exergy_c_sun,exergy_c_sky,exergy_c_gnd,exergy_c_cv
0.0,6.937082347294064,0.6104329673770527,3.4948747344404576
0.0,6.940540711575217,0.6095279062371558,3.489905212382717
0.0,6.943983843852929,0.6086281583056258,3.484967458308429
0.0,6.947412002519118,0.6077336407122903,3.4800610024868543
0.0,6.9508254408200285,0.6068442723186737,3.4751853849531633
0.0,6.954224406990964,0.605959973671293,3.4703401552447546
0.0,6.957609144387285,0.6050806669562474,3.4655248721457372
0.0,6.9609798916107355,0.6042062759554944,3.4607391034403157
0.0,6.964336882631159,0.6033367260045924,3.455982425674406
0.0,6.967680346908617,0.602471943950966,3.451254423921533
0.0,6.971010509506269,0.6016118581146945,3.446554691560682
0.0,6.974327591200342,0.6007563982502652,3.441882830060791
0.0,6.977631808591121,0.5999054955088081,3.4372384487680083
0.0,6.980923374207216,0.5990590824020665,3.432621164703146
0.0,6.984202496607131,0.5982170927674682,3.4280306023642657
0.0,6.987469380478238,0.5973794617342133,3.423466393535437
0.0,6.990724226731518,0.5965461256905831,3.4189281771026385
0.0,6.993967232597331,0.5957170222515056,3.4144155988714084
0.0,6.997198591714099,0.5948920902279986,3.409928311394626
0.0,7.000418494212996,0.5940712695978677,3.405465973805214
0.0,7.003627126806362,0.5932545014759123,3.4010282516504393
0.0,7.006824672869133,0.5924417280858517,3.3966148167334502
0.0,7.01001131251903,0.5916328927333021,3.392225346959712
0.0,7.013187222693688,0.5908279397790998,3.3878595261875426
0.0,7.016352577226952,0.5900268146136436,3.383517044083207
0.0,7.019507546920045,0.5892294636321893,3.379197595981195
0.0,7.022652299617016,0.5884358342099709,3.3749008827448166
0.0,7.025787000271648,0.5876458746790183,3.3706266106356
0.0,7.028911811011315,0.586859534306108,3.366374491186978
0.0,7.032026891206861,0.5860767632696714,3.362144241075903
0.0,7.035132397534164,0.5852975126386516,3.357935582003027
0.0,7.0382284840360825,0.5845217343514918,3.3537482405747023
0.0,7.041315302182678,0.5837493811959766,3.3495819481884905
0.0,7.044393000927537,0.5829804067897765,3.3454364409231667
0.0,7.0474617267690105,0.5822147655603334,3.3413114594275357
0.0,7.0505216238024735,0.581452412727038,3.33720674881753
0.0,7.053572833770962,0.5806933042834362,3.333122058576413
0.0,7.056615496121614,0.5799373969790984,3.32905714245248
0.0,7.05964974805503,0.5791846483025797,3.3250117583632615
0.0,7.062675724574614,0.5784350164648622,3.3209856683026238
0.0,7.065693558534185,0.5776884603833554,3.316978638249058
0.0,7.068703380685482,0.5769449396659637,3.312990438077118
0.0,7.071705319721371,0.5762044145961764,3.3090208414723765
0.0,7.074699502324912,0.5754668461174789,3.305069625844402
0.0,7.077686053209675,0.5747321958191678,3.3011365722471036
0.0,7.080665095158288,0.5740004259231691,3.297221465301679
0.0,7.08363674906782,0.5732714992692954,3.2933240931162517
0.0,7.086601133988396,0.5725453793022682,3.289444247211499
0.0,7.089558367161651,0.5718220300587495,3.285581722447502
0.0,7.092508564058544,0.571101416154659,3.281736316952744
0.0,7.095451838414514,0.5703835027733221,3.277907832055494
0.0,7.098388302270107,0.569668255652407,3.274096072213276
0.0,7.101318066002492,0.5689556410729931,3.270300844949023
0.0,7.104241238356847,0.5682456258488088,3.266521960789333
0.0,7.107157926483471,0.567538177314243,3.262759233198965
0.0,7.1100682359691225,0.5668332633139399,3.2590124785208565
0.0,7.112972270868261,0.566130852192147,3.255281515916827
0.0,7.115870133733792,0.5654309127826814,3.25156616731015
0.0,7.118761925645213,0.5647334143991956,3.2478662573304824
0.0,7.1216477462431556,0.5640383268244155,3.2441816132550243
0.0,7.124527693754173,0.5633456203014486,3.240512064958019
0.0,7.127401865015229,0.5626552655251871,3.2368574448606577
0.0,7.130270355505848,0.5619672336322383,3.233217587877112
0.0,7.133133259372897,0.5612814961926098,3.229592331365754
0.0,7.135990669456241,0.5605980252010808,3.2259815150810027
0.0,7.138842677314045,0.5599167930687449,3.222384981126398
0.0,7.141689373247248,0.559237772615204,3.218802573908508
0.0,7.144530846321581,0.5585609370605472,3.2152341400934987
0.0,7.147367184396557,0.5578862600169283,3.21167952855924
0.0,7.150198474144649,0.55721371548149,3.2081385903555244
0.0,7.153024801069921,0.5565432778297387,3.2046111786650657
0.0,7.155846249535024,0.5558749218074018,3.20109714875881
0.0,7.158662902780961,0.5552086225235218,3.1975963579574564
0.0,7.161474842947605,0.5545443554439016,3.194108665593075
0.0,7.164282151093898,0.5538820963841635,3.1906339329712057
0.0,7.1670849072159095,0.553221821503691,3.1871720233351954
0.0,7.169883190271753,0.5525635072981544,3.1837228018261006
0.0,7.17267707819682,0.5519071305939524,3.180286135450312
0.0,7.175466647918076,0.5512526685429701,3.1768618930481494
0.0,7.178251975378,0.5506000986154184,3.173449945255753
0.0,7.181033135550426,0.549949398594485,3.170050164473949
0.0,7.18381020245761,0.5493005465705819,3.1666624248362583
0.0,7.1865832491868,0.5486535209358675,3.1632866021774095
0.0,7.189352347907072,0.5480083003788816,3.1599225740030326
0.0,7.192117569883267,0.5473648638794956,3.1565702194608916
0.0,7.194878985497593,0.5467231907027494,3.1532294193077712
0.0,7.197636664261182,0.5460832603943383,3.1499000558834314
0.0,7.200390674824801,0.5454450527768501,3.1465820130859856
0.0,7.203141084999689,0.5448085479432773,3.143275176340043
0.0,7.205887961769984,0.5441737262531863,3.139979432571569
0.0,7.208631371306965,0.5435405683276514,3.136694670181656
0.0,7.211371378982122,0.5429090550450532,3.1334207790214346
0.0,7.214108049379181,0.542279167536939,3.1301576503684263
0.0,7.216841446313168,0.5416508871825347,3.1269051768973886
0.0,7.219571632839504,0.5410241956052951,3.1236632526599646
0.0,7.222298671261598,0.5403990746696801,3.120431773064179
0.0,7.225022623150286,0.5397755064757038,3.117210634846847
0.0,7.227743549353204,0.5391534733556868,3.1139997360532843
0.0,7.2304615100069425,0.5385329578700941,3.11079897601492
0.0,7.233176564548563,0.5379139428039743,3.1076082553283904
0.0,7.2358887717266756,0.5372964111630275,3.1044274758340893
0.0,7.238598189610292,0.5366803461707081,3.101256540597925
0.0,7.241304875606843,0.536065731263116,3.0980953538860034
0.0,7.244008886467596,0.5354525500865182,3.0949438211483247
0.0,7.246710278294018,0.5348407864948534,3.09180184900295
0.0,7.249409106554632,0.5342304245449904,3.0886693452122147
0.0,7.252105426092618,0.5336214484939386,3.0855462186659564
0.0,7.254799291135599,0.5330138427957233,3.0824323793635506
0.0,7.257490755305237,0.5324075920982387,3.0793277383961257
0.0,7.260179871624326,0.5318026812405626,3.0762322079309614
0.0,7.262866692532718,0.5311990952486738,3.0731457011898238
0.0,7.265551269892111,0.5305968193334296,3.070068132435267
0.0,7.268233654989554,0.5299958388885622,3.066999416958115
0.0,7.270913898553632,0.5293961394864986,3.0639394710561647
0.0,7.2735920507604614,0.5287977068760457,3.0608882120205534
0.0,7.276268161241457,0.5282005269797788,3.0578455581203827
0.0,7.278942279092405,0.5276045858912329,3.054811428587567
0.0,7.281614452880794,0.5270098698724074,3.051785743602283
0.0,7.28428473065099,0.5264163653517305,3.048768424280406
0.0,7.286953159939799,0.5258240589200079,3.0457593926541335
0.0,7.2896197877790465,0.5252329373290653,3.0427585716613446
0.0,7.292284660697394,0.5246429874901526,3.0397658851358895
0.0,7.2949478247355986,0.5240541964703215,3.036781257788948
0.0,7.297609325450859,0.5234665514905137,3.0338046151976146
0.0,7.300269207923699,0.522880039923218,3.030835883792399
0.0,7.302927516764799,0.5222946492904175,3.0278749908441855
0.0,7.305584296119235,0.5217103672618612,3.024921864454426
0.0,7.308239589680755,0.5211271816513036,3.0219764335370103
0.0,7.310893440692903,0.5205450804156071,3.019038627810399
0.0,7.313545891950308,0.5199640516535655,3.0161083777895086
0.0,7.316196985812559,0.5193840836023467,3.013185614768878
0.0,7.318846764207594,0.5188051646361971,3.0102702708135993
0.0,7.321495268637808,0.5182272832643369,3.0073622787479204
0.0,7.324142540185922,0.517650428129084,3.00446157214467
0.0,7.326788619520735,0.5170745880040203,3.0015680853146964
0.0,7.329433546899726,0.5164997517927243,2.9986817532984293
0.0,7.332077362183401,0.5159259085252748,2.9958025118497833
0.0,7.334720104834481,0.5153530473577277,2.992930297430569
0.0,7.337361813918446,0.5147811575711325,2.9900650472037387
0.0,7.340002528116817,0.5142102285685914,2.9872066990184116
0.0,7.342642285729125,0.5136402498738275,2.9843551914024142
0.0,7.345281124678529,0.5130712111298052,2.981510463552888
0.0,7.347919082516438,0.5125031020968279,2.9786724553271373
0.0,7.350556196424781,0.5119359126517017,2.9758411072354916
0.0,7.353192503229041,0.5113696327846319,2.9730163604272075
0.0,7.355828039397684,0.5108042525984926,2.970198156685047
0.0,7.358462841040603,0.5102397623086282,2.9673864384210122
0.0,7.361096943922577,0.509676152239643,2.96458114866222
0.0,7.363730383464626,0.5091134128246412,2.9617822310446487
0.0,7.366363194748747,0.5085515346036205,2.9589896298049116
0.0,7.368995412521675,0.5079905082221781,2.9562032897724895
0.0,7.371627071199628,0.50743032443019,2.9534231563621356
0.0,7.374258204869357,0.5068709740807955,2.9506491755677646
0.0,7.376888847300917,0.506312448127725,2.947881293949387
0.0,7.379519031945985,0.5057547376248931,2.945119458629675
0.0,7.3821487919359825,0.5051978337261441,2.9423636172903267
0.0,7.3847781600945535,0.5046417276826091,2.9396137181595545
0.0,7.387407168938679,0.5040864108417601,2.9368697100064147
0.0,7.390035850682165,0.5035318746463676,2.934131542134607
0.0,7.3926642372397415,0.5029781106331723,2.931399164375066
0.0,7.395292360227116,0.5024251104323403,2.9286725270818046
0.0,7.397920250974295,0.5018728657646931,2.925951581119001
0.0,7.40054794052251,0.5013213684414418,2.923236277858624
0.0,7.403175459621935,0.5007706103645163,2.9205265691783144
0.0,7.405802838743866,0.5002205835235144,2.9178224074490813
0.0,7.40843010808137,0.4996712799953356,2.915123745530843
0.0,7.411057297552382,0.49912269194299724,2.912430536766886
0.0,7.413684436803102,0.49857481161470957,2.9097427349777147
0.0,7.416311555207714,0.4980276313433627,2.907060294457052
0.0,7.4189386818814675,0.497481143543679,2.9043831699602496
0.0,7.421565845677092,0.4969353407126152,2.901711316702534
0.0,7.424193075181581,0.49639021542925993,2.899044690357737
0.0,7.426820398728664,0.49584576035229694,2.896383247046634
0.0,7.429447844398663,0.49530196821962735,2.8937269433334722
0.0,7.432075440021569,0.49475883184727915,2.8910757362206922
0.0,7.434703213179402,0.49421634412877924,2.8884295831438926
0.0,7.4373311912094024,0.49367449803390856,2.8857884419664184
0.0,7.4399594012034775,0.4931332866086155,2.883152270976725
0.0,7.442587870020711,0.49259270297228724,2.880521028876709
0.0,7.445216624283501,0.4920527403180941,2.8778946747810923
0.0,7.447845690373519,0.49151339191326937,2.875273168217329
0.0,7.450475094444527,0.4909746510965573,2.8726564691137715
0.0,7.453104862420992,0.49043651127795623,2.8700445377977193
0.0,7.455735020001574,0.48989896593785215,2.8674373349902913
0.0,7.458365592660537,0.48936200862629226,2.8648348218022197
0.0,7.460996605647618,0.48882563296270265,2.8622369597317188
0.0,7.463628084000234,0.48828983263345244,2.8596437106529176
0.0,7.466260052539324,0.4877546013920744,2.8570550368161207
0.0,7.468892535864748,0.4872199330599446,2.854470900848468
0.0,7.471525558367514,0.48668582152356255,2.851891265742496
0.0,7.474159144229321,0.48615226073449697,2.8493160948544176
0.0,7.476793317424147,0.48561924470861534,2.8467453518999704
0.0,7.479428101720824,0.48508676752542507,2.8441790009505343
0.0,7.482063520685261,0.48455482332734884,2.841617006428957
0.0,7.484699597678773,0.48402340631958346,2.8390593331080116
0.0,7.487336355871025,0.4834925107676933,2.8365059460995665
0.0,7.489973818234952,0.48296213099803476,2.833956810855642
0.0,7.492612007541793,0.48243226139848183,2.8314118931689904
0.0,7.4952509463738535,0.481902896415738,2.828871159162651
0.0,7.497890657122672,0.48137403055544076,2.826334575288289
0.0,7.5005311619911605,0.4808456583815286,2.823802108323271
0.0,7.503172482995714,0.4803177745155441,2.8212737253664106
0.0,7.5058146419642044,0.4797903736366282,2.818749393837237
0.0,7.508457660548869,0.4792634504791431,2.816229081465369
0.0,7.511101560221122,0.4787369998331626,2.813712756291723
0.0,7.513746362265843,0.4782110165453605,2.81120038667007
0.0,7.516392087794205,0.47768549551628187,2.8086919412566114
0.0,7.519038757741906,0.47716043170062605,2.8061873890089983
0.0,7.521686392870837,0.47663582010648853,2.803686699183181
0.0,7.524335013770897,0.4761116557949291,2.8011898413300167
0.0,7.526984640861574,0.4755879338793704,2.7986967852928206
0.0,7.529635294390165,0.4750646495256818,2.796207501205859
0.0,7.532286994444522,0.4745417979497646,2.793721959484345
0.0,7.534939760947113,0.47401937441817893,2.791240130826457
0.0,7.537593613649428,0.47349737424907945,2.788761986215117
0.0,7.540248572144623,0.4729757928096674,2.7862874969078137
0.0,7.542904655865293,0.4724546255163455,2.7838166344360373
0.0,7.545561884085459,0.47193386783418445,2.7813493706023764
0.0,7.548220275921649,0.4714135152764516,2.778885677478063
0.0,7.550879850330727,0.4708935634047915,2.7764255274024165
0.0,7.553540626123251,0.47037400782674577,2.773968892972427
0.0,7.556202621956778,0.4698548441965376,2.7715157470454095
0.0,7.558865856330048,0.4693360682160331,2.7690660627413566
0.0,7.561530347595573,0.4688176756322842,2.7666198134325004
0.0,7.564196113957691,0.46829966223755626,2.7641769727433183
0.0,7.566863173473738,0.4677820238691037,2.76173751454812
0.0,7.569531544055437,0.46726475640854936,2.7593014129683078
0.0,7.572201243470196,0.46674785578155065,2.756868642369982
0.0,7.574872289338813,0.4662313179580043,2.7544391773641337
0.0,7.577544699148565,0.4657151389495047,2.7520129927961885
0.0,7.5802184902465335,0.4651993148104396,2.7495900637490918
0.0,7.582893679832939,0.4646838416387116,2.747170365546006
0.0,7.585570284974666,0.464168715573504,2.7447538737397146
0.0,7.588248322602273,0.4636539327954022,2.7423405641137757
0.0,7.590927809511308,0.46313948952599376,2.73993041267967
0.0,7.593608762363671,0.4626253820276042,2.7375233956744562
0.0,7.596291197684652,0.46211160660339295,2.735119489561393
0.0,7.598975131876726,0.4615981595950145,2.732718671019857
0.0,7.601660581212036,0.4610850373836061,2.7303209169484193
0.0,7.604347561825972,0.4605722363907285,2.727926204467579
0.0,7.607036089730213,0.46005975307602986,2.7255345109104248
0.0,7.609726180809984,0.4595475839374095,2.723145813822476
0.0,7.612417850825331,0.45903572551075233,2.7207600909599816
0.0,7.615111115412078,0.45852417436956017,2.718377320287877
0.0,7.617805990082932,0.4580129271245759,2.7159974799774997
0.0,7.620502490224551,0.45750198042403717,2.7136205484076736
0.0,7.6232006311110885,0.45699133095145084,2.7112465041541123
0.0,7.625900427897251,0.45648097542631805,2.7088753259932994
0.0,7.628601895610406,0.4559709106055846,2.7065069929057888
0.0,7.631305049164677,0.45546113328084403,2.704141484066111
0.0,7.634009903357676,0.45495164027892177,2.7017787788437477
0.0,7.6367164728714165,0.454442428461461,2.6994188568011803
0.0,7.639424772273588,0.4539334947245953,2.6970616976919404
0.0,7.642134816014115,0.45342483599937966,2.6947072814617683
0.0,7.6448466184391055,0.45291644924923685,2.6923555882382995
0.0,7.647560193783373,0.45240833147114695,2.6900065983348327
0.0,7.650275556162526,0.4519004796967907,2.6876602922542925
0.0,7.6529927195870675,0.45139289099006286,2.6853166506789847
0.0,7.655711697959009,0.4508855624473952,2.6829756544716887
0.0,7.6584325050729625,0.45037849119756224,2.680637284673993
0.0,7.661155154616784,0.4498716744013568,2.678301522504474
0.0,7.663879660172743,0.4493651092512672,2.6759683493572486
0.0,7.666606035213966,0.448858792971951,2.6736377468030343
0.0,7.669334293118578,0.4483527228177082,2.6713096965788288
0.0,7.6720644471618735,0.44784689607369366,2.6689841805925343
0.0,7.674796510508179,0.44734131005710404,2.6666611809261878
0.0,7.677530496225271,0.4468359621146095,2.6643406798266613
0.0,7.680266417280469,0.44633084962298236,2.662022659706497
0.0,7.6830042865418955,0.4458259699886655,2.659707103142485
0.0,7.6857441167788805,0.44532132064758206,2.657393992874257
0.0,7.688485920658908,0.4448168990655873,2.655083311805247
0.0,7.69122971076146,0.4443127027358826,2.652775042993051
0.0,7.693975499570216,0.44380872918044245,2.650469169653361
0.0,7.696723299464297,0.44330497595107726,2.6481656751645835
0.0,7.699473122733178,0.44280144062699334,2.645864543057349
0.0,7.702224981572775,0.442298120815339,2.6435657570163644
0.0,7.704978888086307,0.44179501415081557,2.6412693008787
0.0,7.707734854284786,0.4412921182955775,2.6389751586324808
0.0,7.710492892083653,0.44078943093964296,2.6366833144184234
0.0,7.713253013316973,0.4402869497984175,2.634393752519829
0.0,7.716015229729417,0.43978467261396914,2.6321064573669033
0.0,7.718779552967266,0.4392825971562676,2.6298214135411806
0.0,7.721545994593561,0.43878072122076844,2.6275386057655856
0.0,7.724314566083477,0.4382790426288289,2.6252580189063477
0.0,7.727085278825892,0.43777755922753975,2.6229796379709787
0.0,7.729858144123862,0.43727626888947063,2.6207034481074594
0.0,7.7326331731948175,0.4367751695124186,2.6184294346028056
0.0,7.735410377167306,0.4362742590200831,2.6161575828849846
0.0,7.7381897670952355,0.4357735353593049,2.6138878785126476
0.0,7.740971353949863,0.43527299650158635,2.6116203071796633
0.0,7.74375514861013,0.4347726404443944,2.609354854720003
0.0,7.74654116187818,0.43427246520850793,2.6070915070976586
0.0,7.749329404475249,0.4337724688386728,2.6048302504082415
0.0,7.752119887041945,0.4332726494033739,2.6025710708780676
0.0,7.754912620139415,0.4327730049946883,2.6003139548626235
0.0,7.757707614244691,0.4322735337287021,2.5980588888487057
0.0,7.76050487976633,0.4317742337430579,2.595805859444246
0.0,7.763304427035186,0.4312751031983865,2.5935548533828494
0.0,7.766106266295185,0.43077614027950273,2.591305857529097
0.0,7.7689104077185185,0.4302773431930596,2.5890588588681873
0.0,7.771716861401753,0.42977871016794394,2.586813844507998
0.0,7.774525637366378,0.4292802394551761,2.5845708016776205
0.0,7.777336745558909,0.42878192932770454,2.5823297177266693
0.0,7.780150195852148,0.42828377808028373,2.5800905801242346
0.0,7.782965998040493,0.4277857840299562,2.577853376460533
0.0,7.7857841618555055,0.42728794551351457,2.5756180944369205
0.0,7.78860469695665,0.4267902608889334,2.5733847218707147
0.0,7.7914276129217575,0.4262927285368308,2.5711532467008356
0.0,7.794252919262572,0.425795346857749,2.5689236569770837
0.0,7.7970806254205405,0.4252981142729695,2.5666959408623007
0.0,7.799910740767224,0.4248010292241278,2.5644700866315455
0.0,7.802743274604821,0.42430409017320575,2.5622460826708497
0.0,7.805578236161689,0.42380729560305797,2.5600239174797053
0.0,7.808415634608284,0.4233106440148726,2.5578035796603444
0.0,7.81125547904753,0.42281413392954126,2.5555850579231008
0.0,7.8140977785048955,0.4223177638891838,2.553368341092082
0.0,7.816942541944504,0.42182153245460935,2.5511534180943363
0.0,7.819789778264441,0.4213254382057547,2.548940277962314
0.0,7.8226394962973895,0.4208294797416998,2.5467289098329693
0.0,7.825491704811125,0.4203336556804597,2.544519302946665
0.0,7.828346412508664,0.419837964658824,2.5423114466465266
0.0,7.831203628024296,0.4193424053329268,2.5401053303805736
0.0,7.834063359939374,0.41884697637579765,2.5379009436910485
0.0,7.836925616772175,0.41835167647860094,2.535698276220184
0.0,7.839790406968159,0.41785650435244637,2.5334973177158724
0.0,7.8426577389161665,0.4173614587255198,2.5312980580208913
0.0,7.845527620943747,0.4168665383437892,2.5291004870752003
0.0,7.848400061317339,0.4163717419709532,2.526904594915475
0.0,7.851275068243253,0.41587706838816785,2.5247103716739514
0.0,7.854152649862267,0.4153825163948624,2.5225178075808796
0.0,7.857032814266563,0.41488808480595946,2.5203268929539506
0.0,7.859915569489322,0.4143937724534454,2.518137618204178
0.0,7.862800923494354,0.41389957818796097,2.5159499738413547
0.0,7.8656888841929975,0.4134055008760442,2.5137639504636144
0.0,7.868579459438938,0.4129115394009669,2.511579538759693
0.0,7.871472657028589,0.4124176926623783,2.509396729508518
0.0,7.874368484701786,0.4119239595763606,2.5072155135779433
0.0,7.877266950142228,0.41143033907524856,2.5050358819245417
0.0,7.880168060972073,0.410936830108312,2.5028578255957044
0.0,7.883071824769456,0.41044343163897834,2.5006813357189537
0.0,7.885978249057328,0.4099501426465547,2.4985064035081037
0.0,7.888887341293154,0.40945696212773375,2.4963330202689105
0.0,7.891799108886183,0.4089638890939683,2.494161177388522
0.0,7.894713559191598,0.4084709225720242,2.4919908663379924
0.0,7.897630699511667,0.40797806160403877,2.4898220786715135
0.0,7.900550537095736,0.40748530524727333,2.487654806025822
0.0,7.90347307913534,0.4069926525749052,2.485489040122661
0.0,7.906398332780919,0.40650010267327596,2.4833247727583436
0.0,7.909326305131845,0.40600765464348015,2.481161995809174
0.0,7.912257003224625,0.405515307603113,2.4790007012381468
0.0,7.915190434050967,0.4050230606833394,2.476840881083749
0.0,7.918126604552064,0.40453091302975375,2.4746825274627997
0.0,7.92106552161919,0.40403886380228526,2.472525632569703
0.0,7.924007192094061,0.4035469121750186,2.470370188675854
0.0,7.926951622769145,0.4030550573360761,2.4682161881288183
0.0,7.929898820382322,0.4025632984884347,2.46606362335548
0.0,7.9328487916345845,0.40207163484712827,2.463912486850653
0.0,7.935801543178974,0.40158006564079524,2.461762771183411
0.0,7.938757081609272,0.4010885901135563,2.4596144690035406
0.0,7.941715413477657,0.4005972075221312,2.4574675730304683
0.0,7.9446765452894,0.4001059171364981,2.4553220760560257
0.0,7.947640483503225,0.3996147182399786,2.45317797094379
