,exergy_if_BL,exergy_c_BL,exergy_of_BL,exergy_if_sun,exergy_if_sky,exergy_if_gnd,exergy_if_cv,exergy_c_sun,exergy_c_rad,exergy_of_os,exergy_of_cd,0,0
15767,70.76625577275878,69.86960788982888,-0.03677372570190771,68.69023870809224,2.0523656206358956,0.03171858012611549,-0.008067136095466535,68.85138743311192,1.0182204567169577,0.0013061999231055675,-0.03807992562501328,,cool
15773,68.12669362423284,67.10023116312045,0.002116683745040274,66.09679325709993,1.997628656479945,0.03233605844494751,-6.434779199564608e-05,66.02924917493606,1.0709819881844056,1.0850555326412116e-05,0.002105833189713862,,cool
15779,61.45886141844434,60.53219395591218,0.004340419872171888,59.458954746949516,1.968751756246291,0.03233605844494751,-0.0011811431964153087,59.45320957398937,1.0789843819228075,0.00020491330167778926,0.004135506570494099,,cool
15785,55.344143965405,54.374521935029186,0.0006477262645680656,53.41885410068639,1.8959603799995364,0.03233605844494751,-0.0030065737258660797,53.31157169303776,1.0629502419914212,0.0005495342413308815,9.819202323718415e-05,,cool
15791,30.99829311892615,30.000000862082175,-0.1054511024170243,29.22672968584101,1.803444062918646,0.012139673815712874,-0.04402030364922118,28.97746832477039,1.022532537311788,0.006187093879789987,-0.11163819629681428,,cool
15797,11.06709896187558,10.227275373688629,-0.2133310301443743,9.42939702356558,1.711948356918043,0.0011605865522174893,-0.07540700516026072,9.328733181828962,0.8985421918596672,0.008435328963362153,-0.22176635910773645,,cool
15803,4.048799184747317,3.301986709296939,-0.284857045152707,2.551765315820992,1.6085934675997484,0.0017801395954502393,-0.11333973826887311,2.5289287936924647,0.773057915604474,0.010529926588598753,-0.29538697174130574,,warm
15809,2.1913887846141673,1.3100346618790297,-0.1542686286104829,0.6308995431960318,1.601132532556129,0.003755165038160453,-0.04439845617615372,0.6225104123451237,0.6875242495339059,0.004171227911513357,-0.15843985652199627,,warm
15815,1.5680973866975083,0.631216707791451,-0.08031103354676827,0.0,1.5788296573241996,0.004733621900997296,-0.015465892527688402,0.0,0.631216707791451,0.0014752019005254576,-0.08178623544729373,,warm
15821,1.5607211485367283,0.5981023452885659,-0.058150517242381794,0.0,1.5629913867722882,0.006742517096137242,-0.009012755331697141,0.0,0.5981023452885659,0.0008841650795623463,-0.05903468232194414,,warm
15827,1.5674769008661436,0.5703443402892497,-0.01933260132247218,0.0,1.561760984991568,0.0069339870425493355,-0.0012180711679737493,0.0,0.5703443402892497,0.00012313574967593244,-0.01945573707214811,,warm
15833,1.5590396570262923,0.5462156054614835,0.014187574734452346,0.0,1.5539652060654847,0.005914140272043503,-0.0008396893112358248,0.0,0.5462156054614835,8.629425388815632e-05,0.01410128048056419,,warm
15839,1.5414803870297442,0.5291933088330422,0.026150151474693895,0.0,1.5388173122704547,0.0058254551820730695,-0.003162380422783612,0.0,0.5291933088330422,0.00033500369045920284,0.02581514778423469,,warm
15845,1.5537262764720292,0.5233641604668543,0.04302967794420942,0.0,1.5587420125551055,0.004894215107091556,-0.009909951190168003,0.0,0.5233641604668543,0.0010845656555976077,0.041945112288611815,,warm
15851,1.5533637675619598,0.5173850237488283,0.05441867492733246,0.0,1.5676830199751235,0.003970903155550753,-0.01829015556871444,0.0,0.5173850237488283,0.0020381331152647367,0.05238054181206772,,warm
15857,1.5518830101200445,0.5134698058393651,0.06286606323405015,0.0,1.5754768413054483,0.003144153701084424,-0.026737984886488257,0.0,0.5134698058393651,0.0030792868390723187,0.059786776394977835,,warm
15863,1.5615250687956164,0.5190714695829918,0.06722905796355338,0.0,1.606402439510604,0.0018292712554542109,-0.04670664197044176,0.0,0.5190714695829918,0.0048454507696281115,0.06238360719392527,,warm
15869,1.578584275666688,0.5321083901530343,0.06473557116286757,0.0,1.632962673944144,0.001242773688940671,-0.05562117196639688,0.0,0.5321083901530343,0.005263017384200367,0.05947255377866721,,warm
15875,2.3450725406722497,1.3126925955905229,0.056834001245063936,0.7669735390317305,1.6518528166035868,0.0004821187486037745,-0.07423593371167146,0.7702273987445333,0.5424651968459895,0.006385585117679348,0.050448416127384585,,warm
15881,7.324692088128248,6.486619728983394,-0.010106468947455247,5.894799296043051,1.6442268063496752,0.003071017274471821,-0.21740503153895097,5.9555571868671064,0.5310625421162872,0.021051564723219514,-0.03115803367067476,,cool
15887,15.105681406966479,14.505931458181164,-0.11586466299493747,13.78065711685325,1.6409845764142028,0.01915375239421905,-0.335114038695194,13.958533851968946,0.5473976062122184,0.03805190642766567,-0.15391656942260315,,cool
15893,30.375380580001387,30.062469793131626,-0.26768118781380856,29.086048961706616,1.626085532827419,0.04893136403127854,-0.38568527856392654,29.482067064864353,0.5804027282672726,0.052967139272819666,-0.3206483270866282,,cool
15899,54.164935351857274,54.202512489034476,-0.4762806140945186,52.84163067760671,1.6302024695283153,0.08481240303354559,-0.3917101983112964,53.5235625073409,0.6789499816935792,0.04733896170713625,-0.5236195758016549,,cool
15905,87.31336204479196,87.44787097547086,-0.512556566772132,85.7938411075325,1.6490053303997392,0.12509065030090488,-0.25457504344119225,86.59333463159926,0.8545363438715968,0.026436744049099882,-0.5389933108212319,,cool
15911,112.09093159378547,112.05735612427625,-0.38257249745932365,110.39308178642742,1.6448626525272607,0.17787770734284247,-0.12489055251205261,111.00836276716927,1.0489933571069743,0.011505730751900149,-0.3940782282112238,,cool
15917,113.10276923501249,112.57947956990205,-0.09262960944317077,111.26844135527644,1.6530113012006842,0.19363629599761867,-0.012319717462247446,111.35251048822744,1.226969081674614,0.0012027090325505872,-0.09383231847572135,,cool
15923,91.26662309393733,90.57328423303264,-0.020795194533179878,89.3981655431701,1.6699726906822703,0.2002270954814873,-0.0017422353965202762,89.28025850036262,1.2930257326700167,0.00018383584415727363,-0.02097903037733715,,cool
15929,62.03167457085283,61.43056630766239,-0.023818419799645444,60.17702761326832,1.6570427806950834,0.21215480679735577,-0.014550629907934017,60.18099654504958,1.2495697626128044,0.001668849866393188,-0.02548726966603863,,cool
15935,42.06226610289183,41.42921459951062,0.009270748233981791,40.20138919313253,1.6846241480807107,0.19063118075158164,-0.014378419072981449,40.202015627441654,1.2271989720689662,0.0016092330061066276,0.007661515227875164,,cool
15941,22.77477832245225,22.026300209631717,0.04533202910310849,20.936471172864128,1.6928620486211792,0.16742760515746904,-0.021982504190527212,20.856935000629562,1.1693652090021553,0.002415218046756132,0.04291681105635236,,cool
15947,8.51784362544618,7.804476688470465,0.089027604298432,6.715385944972962,1.6995152244540102,0.1457148351120069,-0.04277237909279991,6.7105323048159455,1.0939443836545193,0.004551638648534989,0.08447596564989701,,cool
15953,3.0486088381422776,2.304608478363147,0.08870637295982403,1.262124931193799,1.7064146768986377,0.11246369304591051,-0.03239446299606947,1.253942144256732,1.0506663341064149,0.00311492928339824,0.0855914436764258,,cool
15959,1.758077365591132,1.004687019869795,0.06844341852520885,0.0,1.6936846855094196,0.08249039272376928,-0.018097712642056975,0.0,1.004687019869795,0.0015785738543141116,0.06686484467089475,,cool
15965,1.7337067609902297,0.9640005793103894,0.04021253809124553,0.0,1.6825078556229869,0.05712499336623618,-0.0059260879989933265,0.0,0.9640005793103894,0.0004730117367472081,0.039739526354498324,,cool
15971,1.7379245728749644,0.9204614948286289,0.08261110754646837,0.0,1.7155167587447222,0.058228133970137985,-0.035820319839895795,0.0,0.9204614948286289,0.0031514718848710977,0.07945963566159728,,cool
15977,1.7325782588240612,0.8959271894511622,0.10752148425328403,0.0,1.7462871703515193,0.06477461249843276,-0.07848352402589086,0.0,0.8959271894511622,0.007741118090856584,0.09978036616242746,,cool
15983,1.7494839054656186,0.8861865390445429,0.12731176206091888,0.0,1.7855319870057544,0.06862800938315247,-0.10467609092328822,0.0,0.8861865390445429,0.011921449983843917,0.11539031207707497,,cool
15989,1.7355640969544994,0.8745137622768361,0.11307164011909583,0.0,1.767300118623991,0.05934175964919822,-0.09107778131868981,0.0,0.8745137622768361,0.009444068123232235,0.1036275719958636,,cool
15995,1.719123496370282,0.8590194108835411,0.09965556703369348,0.0,1.7452131417579118,0.049696744276965216,-0.07578638966459494,0.0,0.8590194108835411,0.007169616485598953,0.09248595054809453,,cool
16001,1.6829912339652884,0.8337364249772476,0.08646413794929028,0.0,1.7042592183729148,0.04090220131252861,-0.06217018572015518,0.0,0.8337364249772476,0.005348407804805345,0.08111573014448493,,cool
16007,1.6555426382208618,0.8092400237085805,0.05108730104045941,0.0,1.6456267766997152,0.022472534911609228,-0.0125566733904628,0.0,0.8092400237085805,0.00104776482857589,0.05003953621188352,,cool
16013,1.563546573083385,0.7487729500234812,0.013487376690477332,0.0,1.554060205859053,0.010193358363228544,-0.0007069911388963437,0.0,0.7487729500234812,5.755434943654876e-05,0.013429822341040783,,cool
16019,1.7609325093672745,0.9858727622213264,-0.03990753800002266,0.2975500004474826,1.4662352341413931,0.00213314716776245,-0.0049858723893636036,0.2972213282647697,0.6886514339565566,0.0003962499573094475,-0.04030378795733211,,cool
16025,3.6575607089500974,2.8536088281851892,0.014674936169911536,2.204182997358501,1.4520757094663201,0.0022960327617717676,-0.0009940306364953975,2.2133480866574375,0.6402607415277516,9.326549471599443e-05,0.014581670675195542,,cool
16031,6.817951036592972,6.0255851520209305,0.038632344586301735,5.386918751454669,1.4365194661828051,0.0037435908619502523,-0.00923077190645245,5.410925451837343,0.6146597001835876,0.0010825183079023084,0.03754982627839943,,cool
16037,10.700862904364621,9.914101889150755,0.04130012844158752,9.27919239737724,1.427765793506302,0.0047172456816145306,-0.010812532200535276,9.306653406896842,0.6074484822539137,0.0016913863450270243,0.0396087420965605,,cool
16043,13.139663853508969,12.392043410088522,0.051941582532013024,11.744883312833112,1.4273341180478905,0.011513243879062645,-0.04406682125109563,11.80177696835197,0.590266441736553,0.006780378358501363,0.04516120417351166,,cool
16049,15.424450706135257,14.754392297727978,0.031024709222081965,14.079574117016385,1.4221499334555823,0.024052112795223412,-0.10132545713193344,14.171036575064075,0.5833557226639027,0.014880484476769547,0.016144224745312418,,cool
16055,17.177953910945355,16.566611589511798,0.0016411413390640117,15.862309434747726,1.425661586538493,0.03883660784143329,-0.14885371818229523,15.968721855343299,0.5978897341684973,0.020913255258732714,-0.019272113919668703,,cool
16061,14.365042434542127,13.735690295546803,0.005898649319345089,13.035379129720473,1.4442256368704918,0.04543770336683868,-0.1600000354156757,13.101015095376672,0.634675200170131,0.018729038418244293,-0.012830389098899204,,cool
16067,9.939977522717161,9.35068902976136,-0.00010374820479002594,8.650271975714343,1.4408781998363835,0.05441302601294133,-0.20558567884650733,8.70364350551008,0.6470455242512805,0.020411547958648517,-0.020515296163438543,,cool
16073,8.361634626167463,7.7942233725168855,-0.008452864271319405,7.078213734795588,1.4428553789583622,0.06131582882335479,-0.22075031640984205,7.1224152112258,0.6718081612910854,0.01903144685991732,-0.027484311131236724,,cool
16079,6.016814716397565,5.418877420121833,0.021575540848419228,4.715324254077904,1.4359140369239418,0.06506710045959371,-0.19949067506387438,4.733511130589713,0.6853662895321191,0.017645736360823058,0.003929804487596171,,cool
16085,3.2012401247476787,2.5977919513319643,0.04501420085785375,1.90803634024252,1.4281122502682957,0.06862800938315247,-0.2035364751462896,1.9155137801791067,0.6822781711528577,0.019008206224462202,0.026005994633391552,,cool
16091,1.9220356249845896,1.3292686492319405,0.05546119720209749,0.6573815403572356,1.4036239882039687,0.07228313663952429,-0.211253040216139,0.6585123991048047,0.6707562501271358,0.02063480317071926,0.03482639403137823,,cool
16097,1.3607356263918735,0.7664092616417846,0.06899747728127144,0.10176070000908549,1.3850265318233348,0.07259198195071072,-0.19864358739125748,0.1014050372606422,0.6650042243811424,0.02031321340684572,0.04868426387442572,,cool
16103,1.2523379778928274,0.6566165506588861,0.08019849356949994,0.0,1.3673523950900912,0.07259198195071072,-0.18760639914797458,0.0,0.6566165506588861,0.020435206284326407,0.059763287285173536,,cool
16109,1.241649043616283,0.6472399532027833,0.0874500080108325,0.0,1.3499504004581033,0.07259198195071072,-0.18089333879253103,0.0,0.6472399532027833,0.02076960411843499,0.0666804038923975,,cool
16115,1.3314026262168612,0.675196118055144,0.08816779867836132,0.0,1.349945854847739,0.045193080599608616,-0.06373630923048644,0.0,0.675196118055144,0.006808318189895355,0.08135948048846596,,cool
16121,1.356213858430502,0.6743674607229814,0.05590435351680031,0.0,1.3478369216465813,0.024590512656881187,-0.016213575872960666,0.0,0.6743674607229814,0.0016025745728493396,0.05430177894395097,,cool
16127,1.350735307385696,0.6614213454417656,-0.0001685023662434148,0.0,1.3416724042812622,0.009063003878502637,-1.0077406876183363e-07,0.0,0.6614213454417656,9.268988563002052e-09,-0.00016851163523197782,,cool
16133,1.385126300436512,0.6648018226810739,-0.08103179694424213,0.0,1.4006689649497903,0.0007056207134056743,-0.016248285226684027,0.0,0.6648018226810739,0.001414499546461125,-0.08244629649070326,,cool
16139,1.4283200066215456,0.6680209754450368,-0.18673640899219385,0.0,1.4890825222170438,0.0024139160628462103,-0.06317643165834451,0.0,0.6680209754450368,0.005287102810970617,-0.19202351180316446,,warm
16145,1.463327387905817,0.6491969736633161,-0.2674278609567775,0.0,1.5602733283480197,0.014203179007838487,-0.11114911945004122,0.0,0.6491969736633161,0.008863136583875794,-0.2762909975406533,,warm
16151,1.5593747165293004,0.6168295983423489,-0.22331881146203644,0.0,1.6200689585928256,0.02460379967351298,-0.08529804173703819,0.0,0.6168295983423489,0.007170415150982842,-0.2304892266130193,,warm
16157,1.6381705965855065,0.6010011385139106,-0.2146102633856253,0.0,1.6798766958296047,0.03673674616528866,-0.0784428454093868,0.0,0.6010011385139106,0.00713421206961092,-0.22174447545523623,,warm
16163,2.71813130117351,1.602927448223776,-0.2167634941635453,1.0214166109375489,1.7258128360817393,0.05130735764321081,-0.08040550348898863,1.0166876275610235,0.5862398206627526,0.007866846923857102,-0.2246303410874024,,warm
16169,10.07356736767517,8.880001281876657,-0.11892289201131494,8.316159847301467,1.7512165091653054,0.04974041845435894,-0.04354940724596201,8.314951284890357,0.5650499969863007,0.004115980565185145,-0.12303887257650008,,warm
16175,19.43318065066782,18.198186915528762,-0.092604968485813,17.64469622338751,1.7838423994936297,0.04948163767351925,-0.04483960988683957,17.62235518926217,0.5758317262665943,0.004011743689107287,-0.09661671217492028,,warm
16181,31.383697207418596,30.163368844047564,-0.06739614513999795,29.59498100512061,1.7939688502339706,0.04667983714722191,-0.05193248508320613,29.572492445676332,0.5908763983712321,0.0044593115201913775,-0.07185545666018933,,warm
16187,49.892990029467775,48.708118750398455,-0.02813336184674669,48.129060720440506,1.7938519737785852,0.04108672638039097,-0.07100939113171073,48.08356990102311,0.6245488493753455,0.006465147604405538,-0.034598509451152226,,warm
16193,71.06787368967449,69.80621768308015,0.03012586129106582,69.38432452785565,1.769069336632018,0.0332632092859964,-0.1187833840991685,69.12780918196289,0.678408501117263,0.011625672155443604,0.01850018913562222,,warm
16199,83.64512847843724,82.33889093785575,0.07239274201478368,82.05945962688924,1.7504554075772978,0.028182547110031382,-0.19296910313931687,81.59688843320698,0.742002504648761,0.020418457769401172,0.05197428424538251,,warm
16205,95.47079965612213,94.20533271723521,0.12731348706291196,93.91280708890211,1.7562617847086683,0.018177504151873265,-0.21644672164054188,93.40600129949198,0.7993314177432291,0.023060866818464892,0.10425262024444708,,warm
16211,100.28434839277028,99.04165458402456,0.13850554865263554,98.74087847004498,1.758074002795179,0.008778132936334476,-0.2233822130062038,98.18491561507028,0.856738968954276,0.023800749644088157,0.11470479900854737,,warm
16217,86.38200315360295,85.1231270986387,0.05663042548345097,84.78615926035963,1.769417924755772,0.003409010815409165,-0.17698304232785309,84.24404621815293,0.8790808804857781,0.01885131848801345,0.03777910699543752,,warm
16223,59.40955726907423,58.204186124827714,-0.019119890184586045,57.69623670278476,1.783786362226846,0.0005612721886307789,-0.07102706812601087,57.353362942778475,0.8508231820492433,0.008165277685078853,-0.027285167869664898,,warm
16229,27.814680492923912,26.56180746896763,-0.017694197383895938,26.017138165817943,1.8006093737849196,0.00012042967707494721,-0.0031874763560253484,25.776450918147763,0.785356550819867,0.00040105840284930977,-0.018095255786745246,,cool
16235,9.055534469929714,7.96202543631262,0.06400908471430707,7.257292558358758,1.8200725982861734,0.0020801820473660606,-0.023910868762585153,7.250168083057644,0.7118573532549762,0.0033229367731765205,0.060686147941130544,,cool
16241,3.27884762698742,2.160904058636596,0.02800894423080443,1.464176759160286,1.8167519622000452,7.509721676060646e-05,-0.002156191589671485,1.451819748199567,0.7090843104370289,0.00029112074228880157,0.027717823488515626,,warm
16247,1.7998151344260787,0.6879154507339268,-0.04194600069761066,0.0,1.7982678640805063,0.0050574920134783975,-0.0035102216679061007,0.0,0.6879154507339268,0.0004639163761106398,-0.0424099170737213,,warm
16253,1.7761523154765095,0.6655599375945812,-0.12626624139600434,0.0,1.7846633120304933,0.017866261231646058,-0.026377257785629916,0.0,0.6655599375945812,0.0033586883484741183,-0.12962492974447845,,warm
16259,1.8086916205795858,0.6422086886497804,-0.13785889358538642,0.0,1.8083049166230962,0.029164869140064175,-0.02877816518357454,0.0,0.6422086886497804,0.004170219354846629,-0.14202911294023304,,warm
16265,1.8279694714410333,0.6242149633733645,-0.15960271263777054,0.0,1.819405910981513,0.04227211130789568,-0.03370855084837538,0.0,0.6242149633733645,0.005778092950294991,-0.16538080558806553,,warm
16271,1.8482443223004221,0.6116007670518882,-0.18795938667014353,0.0,1.8300639699110404,0.05781958829590474,-0.039639235906522984,0.0,0.6116007670518882,0.008315428446655821,-0.19627481511679934,,warm
16277,1.8544697088907776,0.56541556910775,-0.09975558229675088,0.0,1.8142886680010144,0.05316634445453379,-0.01298530356477079,0.0,0.56541556910775,0.002949819476129539,-0.10270540177288043,,warm
16283,1.840967351840221,0.5306806651186172,-0.03732568579571605,0.0,1.7961484053182126,0.04693115379735121,-0.0021122072753427187,0.0,0.5306806651186172,0.0004982189046239839,-0.037823904700340034,,warm
16289,1.8191029041823423,0.5035663729875373,0.007012511545099038,0.0,1.7780975834819304,0.04108672638039097,-8.14056799788752e-05,0.0,0.5035663729875373,2.061235346766433e-05,0.006991899191631373,,warm
16295,1.7926766391461615,0.4812990650593992,0.040426103775008264,0.0,1.760136610211541,0.03563265057303177,-0.0030926216384112495,0.0,0.4812990650593992,0.0007878066097379123,0.03963829716527035,,warm
16301,1.7766220516226419,0.4689479464806005,0.056929771428436436,0.0,1.7504454496271658,0.03284119943049154,-0.006664597435015394,0.0,0.4689479464806005,0.001697323237034091,0.05523244819140234,,warm
16307,3.4659456168165272,2.176943631529681,0.07235183861892758,1.7183528722704375,1.7333644752126611,0.028182547110031382,-0.013954277776602596,1.723601932407301,0.45334169912238015,0.0035526691691334595,0.06879916944979411,,warm
16313,13.526423398912383,12.425307738426064,0.05431332989626429,11.90815856538907,1.6745322998640522,0.009329035844438728,-0.06559650218517861,12.003823825786265,0.4214839126397987,0.015571848162619414,0.03874148173364488,,warm
16319,29.209369088865937,28.617895325375173,-0.07115923564461563,27.716375793967106,1.6145082533236332,0.0004089817553162013,-0.12192394018011997,28.19666793704238,0.42122738833279005,0.027828283714241488,-0.09898751935885712,,warm
16325,64.8865886799517,64.53693485546286,-0.27859764823041583,63.4549827262051,1.5411121554160905,0.003135284438175864,-0.11264148610765723,64.05483798489608,0.4820968705667838,0.024102974055760843,-0.30270062228617667,,cool
16331,97.26487372012927,97.4567177924092,-0.6862361991939796,95.93661090964292,1.5060947551856299,0.0459289190128613,-0.22376086371214016,96.89947015976948,0.5572476326397222,0.0436688670150645,-0.729905066209044,,cool
16337,120.06362988995198,120.66146044798901,-1.0047309353338287,118.7733959102799,1.4667908587171647,0.13923581560283826,-0.3157926946479253,119.98174469303225,0.6797157549567592,0.055152065683519436,-1.0598830010173481,,cool
16343,131.32307527229082,132.3315536308545,-1.2928618663553104,130.05881727679738,1.4164160968244075,0.2884157903809697,-0.44057389171193556,131.52434252592005,0.8072111049344649,0.07104645231737242,-1.3639083186726828,,cool
16349,132.7082021216029,133.4135251497436,-1.0139486972538965,131.1325023640252,1.5305616412467595,0.39168816649467003,-0.34655005016373563,132.34508642972625,1.0684387200173682,0.04996319304662426,-1.0639118903005207,,cool
16355,121.50629450435777,122.01090080600326,-0.8909305316979189,119.71238339379427,1.663908033649617,0.5096409324065982,-0.379637855492721,120.72209994087952,1.2888008651237528,0.04841683132343599,-0.9393473630213549,,cool
16361,97.41499497901653,97.8100634498947,-0.8133911758878025,95.51786310684417,1.7792440347135354,0.6337386538790913,-0.5158508164202841,96.36839213827196,1.4416713116227453,0.05982558243024445,-0.873216758318047,,cool
16367,64.34596304638612,64.03599492740157,-0.21872845496212648,62.210833560018756,1.8191989914950226,0.5576893192437947,-0.24175882437145926,62.46950365854281,1.5664912688587587,0.026583433721965356,-0.24531188868409184,,cool
16373,28.709006442186173,27.998896257914,0.03659998586882064,26.551221917500666,1.8600294767303185,0.46140235989045003,-0.16364731193526122,26.454777087802885,1.5441191701111157,0.016892633290475474,0.01970735257834517,,cool
16379,9.657218668906301,9.033676560530534,0.12578544712466466,7.5682740471198695,1.8647467757914589,0.38108334050148573,-0.15688549450651085,7.585560269769016,1.4481162907615177,0.015445136927097033,0.11034031019756763,,cool
16385,3.5126999514680626,2.826455458297631,0.1382243717950087,1.4578249122725255,1.840302365430468,0.28172113786679587,-0.06714846410172663,1.4500087593717552,1.3764466989258761,0.006873920716984006,0.1313504510780247,,cool
16391,1.9772900489140472,1.2928654602121132,0.08621573074191867,0.0,1.7981283715135434,0.19514756881944761,-0.015985891418944007,0.0,1.2928654602121132,0.0017444163650510156,0.08447131437686765,,cool
16397,1.8921222987928479,1.2208885306712947,-0.0018045220394351518,0.0,1.7678454453558614,0.12428196274541006,-5.109308423784253e-06,0.0,1.2208885306712947,5.881451877539476e-07,-0.0018051101846229057,,cool
16403,1.8205616793705066,1.1287232119003414,-0.019815029401632402,0.0,1.7342927275888522,0.08682815902564932,-0.000559207243994825,0.0,1.1287232119003414,7.290959575453054e-05,-0.019887938997386934,,cool
16409,1.7604742257598138,1.05752608357861,-0.050389484407473845,0.0,1.706191575161438,0.05739979544182548,-0.003117144843449716,0.0,1.05752608357861,0.0004721920251348809,-0.05086167643260873,,cool
16415,1.69013954172529,0.9898016747041164,-0.09003993172121433,0.0,1.664548689259498,0.034011633524649254,-0.008420781058857175,0.0,0.9898016747041164,0.001521894019298004,-0.09156182574051233,,cool
16421,1.6641107837944515,0.9464476263936081,-0.1350492424295979,0.0,1.6654591262940537,0.016688921141751467,-0.018037263641353753,0.0,0.9464476263936081,0.00331418913652016,-0.13836343156611805,,cool
16427,1.629044386929229,0.8989746335305415,-0.18120431204095874,0.0,1.6551058316564107,0.0054570470709066924,-0.03151849179808846,0.0,0.8989746335305415,0.005793161285189446,-0.1869974733261482,,cool
16433,1.615918530010347,0.8616381864216104,-0.22983541134373148,0.0,1.6643829887656048,0.0003415419844365139,-0.048806000739694495,0.0,0.8616381864216104,0.00897362332189083,-0.2388090346656223,,cool
16439,1.6268831393149192,0.8060007262777668,-0.1943052994900572,0.0,1.6630383870634373,0.0001335158859628073,-0.03628876363448091,0.0,0.8060007262777668,0.007227116841396139,-0.20153241633145333,,warm
16445,1.630821597022018,0.756434065240157,-0.15672612564186977,0.0,1.6535414399951966,0.0010850675468894496,-0.023804910520068206,0.0,0.756434065240157,0.005378460562624315,-0.16210458620449408,,warm
16451,3.2587222453731104,2.354190411290746,-0.14875078142408413,1.6411349288201453,1.636307303656061,0.0036146920997881206,-0.02233467920288369,1.6348292803926807,0.7193611308980651,0.00564514184302191,-0.15439592326710605,,warm
16457,14.313260962778191,13.391124501566033,0.06193997321518708,12.689592223994893,1.6422237182242685,0.0026993717825669664,-0.021254351223538012,12.76075682304452,0.6303676785215133,0.005050422646902878,0.0568895505682842,,cool
16463,28.32234133348905,27.84361127434724,-0.04817489931421176,26.826812814043976,1.625148976767594,0.03337835601679359,-0.16299881333931476,27.252053325204855,0.5915579491423838,0.037186620499218545,-0.0853615198134303,,cool
16469,59.128454135442375,59.13344971978365,-0.4350796139586804,57.696326579675244,1.6282453908450167,0.09442024273949043,-0.29053807781737334,58.48468951439677,0.6487602053868797,0.06206640505713823,-0.4971460190158186,,cool
16475,88.4234397466501,89.30437494189182,-1.2031512544135399,87.12520637007401,1.7167916133157581,0.24998235605657512,-0.6685405927962539,88.53541464041298,0.7689603014788378,0.11732051481608331,-1.3204717692296233,,cool
16481,110.00824473749982,111.70669822002824,-2.001265937968066,108.83020806515758,1.8000397318822678,0.4959606471547507,-1.1179637066947685,110.7379493906837,0.9687488293445455,0.16490619314336125,-2.166172131111427,,cool
16487,119.65201884174687,122.09946302903404,-2.6161982973920845,118.53896620852308,1.8901436374902922,0.8132769613076138,-1.5903679655741236,120.87046371065891,1.228999318375131,0.2023389552548051,-2.8185372526468897,,cool
16493,123.56811256164112,125.01127056620533,-1.5889078068644837,121.66354424445362,1.9198502148939172,0.8776235654251404,-0.8929054631315538,123.41141175444724,1.599858811758078,0.10341577133850197,-1.6923235782029857,,cool
16499,116.69060748351542,117.35131100368717,-0.9397378844195258,114.40707187199455,1.907960263469569,0.9042462777098548,-0.5286709296585634,115.51840851003122,1.8329024936559517,0.05632135544744478,-0.9960592398669705,,cool
16505,94.85042454875307,95.13117150855034,-0.6206412042711672,92.47427070112018,1.8862312925024418,0.9421701159469654,-0.4522475608165177,93.20202350527254,1.9291480032778054,0.04456803824951572,-0.6652092425206829,,cool
16511,63.97048915975254,63.663620718742,-0.11744733538612508,61.52086121288032,1.8120851476643298,0.8061624530235764,-0.1686196538156909,61.72212120400717,1.9414995147348326,0.017247036979698333,-0.1346943723658234,,cool
16517,29.174106161374922,28.542310604519603,0.07545821241907244,26.8580838281567,1.7506495412996939,0.6665996234166356,-0.10122683149811032,26.739555940281214,1.8027546642383891,0.011033942838614579,0.06442426958045787,,cool
16523,9.795869448488228,9.284910728851102,0.14704865815033424,7.662456331253326,1.6747234319584334,0.5400471698113254,-0.0813574845348565,7.668991313860924,1.6159194149901772,0.00934927521844311,0.13769938293189113,,cool
16529,3.7563421730242452,3.157810013509072,0.15896414821732358,1.5957702278533183,1.7822096615041205,0.42658559642488836,-0.048223312758082316,1.587309633181252,1.5705003803278201,0.006277679116717788,0.1526864691006058,,cool
16535,2.189001918123732,1.5380460269989091,0.11601797251771323,0.0,1.8862594062477678,0.3191789224482404,-0.016436410572276274,0.0,1.5380460269989091,0.0024866839119152373,0.11353128860579799,,cool
16541,2.2134104063383515,1.5061542724298282,0.055729583893575615,0.0,1.9835765184890746,0.2326083203866736,-0.0027744325373965212,0.0,1.5061542724298282,0.0005008810424632728,0.055228702851112345,,cool
16547,2.139456117708872,1.3544347797885568,0.16288681500123,0.0,1.9538895315488531,0.2320581589105474,-0.046491572750528454,0.0,1.3544347797885568,0.006781861120439285,0.1561049538807907,,cool
16553,2.0593822812113314,1.2795127561796562,0.17853052963928823,0.0,1.943041717207332,0.23870256039620302,-0.12236199639220359,0.0,1.2795127561796562,0.014349215102017913,0.1641813145372703,,cool
16559,1.9540358377249198,1.2294238807745432,0.15047340407360446,0.0,1.9053427845871385,0.24543957946859535,-0.19674652633081424,0.0,1.2294238807745432,0.019535349654272227,0.13093805441933223,,cool
16565,1.8501887629190732,1.1729172688081988,0.13441427390669192,0.0,1.804621666970491,0.23371057376027216,-0.18814347781169016,0.0,1.1729172688081988,0.017719887232664086,0.11669438667402782,,cool
16571,1.7411505161813765,1.108029173686485,0.11981832195588796,0.0,1.6907630431909915,0.2147929169724983,-0.1644054439821131,0.0,1.108029173686485,0.014661101430028613,0.10515722052585935,,cool
16577,1.6025621492579238,1.0281918721811185,0.10481500328848095,0.0,1.5593082100112778,0.20176353575781913,-0.15850959651117305,0.0,1.0281918721811185,0.013566623425580952,0.0912483798629,,cool
