entropy_if_IB,entropy_gen_IB,entropy_of_IB
1.5478916266327574,0.01624049485466232,1.3046807602721897
1.546756139356599,0.016415996562340704,1.3023233121574167
1.5456461748379677,0.016588408354512748,1.3000201281599497
1.544561843709323,0.01675765381292714,1.297771349105697
1.5435031458905413,0.01692367505319728,1.2955768881416148
1.5424700404521725,0.017086422098877393,1.2934365760357285
1.5414624831862058,0.017245847057757002,1.291350239150863
1.5404804105763437,0.017401906671627332,1.289317666269484
1.5395237051436743,0.017554567906195858,1.2873385369906065
1.5385921746074764,0.017703811450329208,1.2854123788744987
1.5376855065628003,0.01784963922373285,1.2835384740922118
1.5368031777018636,0.017992089381222154,1.281715672400713
1.5359444209881892,0.018131242197349504,1.2799423241940306
1.5351083411356845,0.018267201853755258,1.2782165197075122
1.5342940810498997,0.01840006945957296,1.2765364327058066
1.5335009093261887,0.018529928457191484,1.2749005005442704
1.5327282569444662,0.018656838124858837,1.2733074991227964
1.5319757621430257,0.018780825648773453,1.2717566345723703
1.5312432781829668,0.01890188424081113,1.2702475583603081
1.5305307972605848,0.019019985197869408,1.2687802097650471
1.5298383469457546,0.019135094793468702,1.267354602182661
1.5291659276390035,0.019247184633578874,1.265970694302316
1.5285134669528426,0.019356239352669447,1.2646282963526063
1.5278807577842766,0.01946226715749942,1.2633269429745329
1.527267433777214,0.019565304220579505,1.262065843169814
1.5266730326835751,0.019665404285981295,1.2608440109504722
1.526097090886046,0.019762622831236292,1.2596604597549141
1.525539212449417,0.019857005313692278,1.2585143442003235
1.5249991876499305,0.019948566869556657,1.257405203223127
1.5244771987923345,0.020037256930499393,1.256333382077905
1.5239739027478096,0.02012294446598177,1.2553002007269223
1.5234902090026234,0.020205455129069263,1.2543074972616592
1.5230269536900938,0.020284626706146162,1.2533569586739677
1.5225847485447217,0.02036033523024576,1.252449811374588
1.5221639990469202,0.02043249229987351,1.251586859043154
1.5217649778527995,0.020501032818529823,1.2507686337240873
1.5213878839995587,0.020565905027461317,1.2499955175320756
1.5210328424642146,0.020627070707986764,1.2492677419326148
1.5206998735172137,0.020684510582215564,1.2485853251006631
1.5203888833174535,0.020738226064580145,1.2479480528360474
1.520099658345879,0.020788240337021275,1.2473554673241611
1.5198318400572703,0.0208346028314262,1.2468068153462826
1.519584919161832,0.020877390308441532,1.2463010366962295
1.5193582888700652,0.02091669768056616,1.2458368733164433
1.519151320371373,0.020952624900687077,1.245413023856322
1.5189633699845435,0.020985275651168582,1.2450281582110991
1.5187935954011569,0.021014789224541898,1.2446805411830404
1.5186405800598124,0.021041405901866185,1.2443672634970586
1.5185021309510482,0.0210655023159444,1.2440838281164075
1.518375584304988,0.021087538380306536,1.2438247762496804
1.5182583258592837,0.021107966616017017,1.2435847522675825
1.518148053849464,0.021127186097777022,1.2433590416858555
1.5180427463879038,0.02114554789244556,1.2431435040297978
1.5179405016720238,0.021163382751469152,1.242934245528972
1.5178394239350204,0.021181020922142225,1.2427273855774483
1.5177376878874238,0.021198780866861347,1.242519188563848
1.5176336871034437,0.02121694331670987,1.2423063674715202
1.5175261124963368,0.02123573749832498,1.2420862443646437
1.5174140119713824,0.021255330626092993,1.241856872326608
1.5172969029035597,0.0212758081264381,1.2416172654291473
1.5171748129120586,0.021297166341667347,1.2413674819135103
1.5170481253674077,0.021319339375545584,1.2411083078453713
1.5169173484356877,0.02134223938856772,1.2408407844431166
1.5167830992222227,0.021365759309173362,1.240566175546525
1.5166467001768797,0.02138966820192484,1.2402871873591792
1.516511393227592,0.02141339794302157,1.2400104510719627
1.5163829958934365,0.021435927202264053,1.2397478633722447
1.5162689228059278,0.021455952290441546,1.2395145840954573
1.51617651660482,0.021472180210720445,1.2393256229795542
1.5161121754253537,0.0214834828574283,1.2391940569029922
1.5160812972818078,0.02148890812160994,1.2391309181338865
1.5160884781932846,0.021487646384620876,1.23914560137804
1.5161376938375417,0.02147899977399005,1.2392462369524833
1.5162332262392082,0.02146222046922325,1.2394415873129934
1.5163840709868426,0.021435738515119,1.2397500619975665
1.516610215083122,0.02139606564799197,1.2402125645092232
1.5169392431397517,0.021338404666718595,1.240885572095698
1.5173893777375456,0.021259637366704984,1.2418064691918924
1.5179567954400401,0.02116054011133537,1.2429675923738537
1.5186203018498,0.021044934426977233,1.2443257484135615
1.519352835419906,0.0209176439654619,1.2458257046868677
1.5201289808774063,0.020783167180587307,1.247415541717919
1.5209309777997155,0.020644635306511658,1.2490589595498833
1.5217554248817349,0.020502675057448926,1.250749046520729
1.5226154281617759,0.020355078432184596,1.2525127417959239
1.5235340759798934,0.02019796561839296,1.2543975175608
1.5245346025764785,0.0200274946008163,1.2564512383347903
1.525635113654586,0.01984076572741101,1.258711343266433
1.5268483142399472,0.01963586125183593,1.2612042775078243
1.5281827495409952,0.01941162644454427,1.2639480282897912
1.5296437899826423,0.019167495322132907,1.2669541374081337
1.531233925979757,0.01890343223942271,1.2702282942732779
1.5329524805013122,0.018619967297240803,1.273769725909135
1.534795583502055,0.018318183128092184,1.2775711185058682
1.53675718577577,0.017999529201101018,1.2816206793488645
1.53883053101141,0.01766556731242326,1.2859051529706254
1.5410089551550799,0.01731783468377035,1.2904114609360275
1.5432858281233564,0.01695784891924701,1.2951265748341083
1.5456540982106235,0.01658717461677942,1.3000365647499084
1.54810582759236,0.016207487041684756,1.3051256227930115
1.550631379575703,0.015820683888528198,1.3103743550035925
1.5532178012618312,0.015429109057272685,1.3157563843228217
1.5558480227385556,0.0150356366828426,1.3212366284771617
1.5585028978383306,0.014643328212108085,1.3267754955280582
1.5611645588481475,0.014254921930536395,1.3323358603879196
1.5638181362555883,0.013872595732873647,1.3378866776325897
1.5664515752301613,0.0134980200153332,1.3434026368888392
1.5690548722918696,0.013132490684098757,1.3488626003142365
1.5716193962663438,0.012777042760213058,1.354248205585976
1.5741370871512084,0.012432573463862544,1.3595422013856187
1.5765993199488861,0.012100001928991255,1.3647260646108217
1.5789963176239084,0.011780344827235955,1.3697787587834935
1.5813180476909428,0.011474592947687743,1.3746786180504575
1.583555734349127,0.011183518261348311,1.3794065476484954
1.5857024770487884,0.010907609935999284,1.3839473555871311
1.5877526003639884,0.010647175474085016,1.3882884039524224
1.5897003276083186,0.010402519489576552,1.392416815848345
1.591539010691942,0.010174042285753752,1.3963178457846064
1.593261614831544,0.009962179564609548,1.3999759079892107
1.5948614779216082,0.009767313558868963,1.4033761958561164
1.5963324771075003,0.009589761088841872,1.4065050486400719
1.5976687865996337,0.009429811161995014,1.4093494490449292
1.598864236570184,0.009287808075845288,1.4118956683147406
1.5999119323511053,0.009164200832072863,1.4141284615676084
1.6008053002194682,0.009059425051019778,1.416033304625363
1.6015397677900816,0.008973715845987978,1.4175999921278204
1.602113489596801,0.008907035385200726,1.4188242038949959
1.6025273938062317,0.00885907697921472,1.4197076191177658
1.6027854359565898,0.008829240581471439,1.4202584654253745
1.6028944992822487,0.008816644459812922,1.4204913063822204
1.6028628825332816,0.0088202951102959,1.4204238059634005
1.6026979455445944,0.008839351371522145,1.4200716902174966
1.6024051222157496,0.008873231531943554,1.4194466296161696
1.6019899163813092,0.008921377557099524,1.418560492073929
1.601461538031735,0.008982826429856712,1.4174330927617282
1.6008343185957072,0.009056031358880084,1.4160951923412015
1.6001251391206888,0.00913914337151989,1.4145829829336416
1.5993496826102243,0.009230436959262707,1.412930076283454
1.598520652088565,0.009328516055701347,1.4111636997496981
1.5976479317870134,0.00943229753872043,1.4093050436459151
1.5967393074773266,0.009540929742563393,1.4073708016846784
1.5958010223800365,0.009653729757336346,1.405374360082314
1.5948380798147395,0.009770150283858813,1.40332644644186
1.5938544094167622,0.009889762560096703,1.4012354878334923
1.592853017264285,0.010012241014284037,1.3991079343265054
1.5918361931034046,0.010137340538350583,1.3969487032273893
1.590805732462269,0.010264871217406496,1.3947616538562708
1.58976309402296,0.01039468029428489,1.3925499237354373
1.5887095289788764,0.010526637030519915,1.390316204458084
1.5876462277030376,0.010660614845389849,1.3880630534203253
1.5865744078957735,0.010796480256509134,1.3857930806826197
1.5854952704564198,0.01093409834985303,1.3835088553292083
1.5844098988851312,0.01107334572934234,1.381212692716132
1.5833192478419538,0.011214112402990296,1.378906630903553
1.5822243380514907,0.01135627686448319,1.3765928431207406
1.5811266355664162,0.011499656125078982,1.3742744381470349
1.580028259184213,0.011643976629157438,1.371955895389924
1.5789316975013794,0.011788909220149437,1.3696424642939786
1.5778393220793707,0.011934132645327555,1.367339136005667
1.5767531375839061,0.01207936758121813,1.3650501177533398
1.5756747543178502,0.012224381837350584,1.3627787772774127
1.5746054101778832,0.012368988977483689,1.3605276914496933
1.5735460131482069,0.012513044019925933,1.3582987379083975
1.572497203907208,0.01265643616136795,1.3560932286442942
1.5714594176068848,0.012799081307067608,1.3539120413859203
1.570432932881559,0.012940916072968402,1.3517557237136444
1.5694179113058564,0.013081892883352247,1.349624576776362
1.5684144344922206,0.013221975212906311,1.3475187337731316
1.567422530320736,0.013361134187648838,1.3454382153918945
1.5664421795633798,0.013499347838465424,1.343382943977914
1.56547331334987,0.013636601621328907,1.3413527384643333
1.5645157886322663,0.013772892080456298,1.339347263240342
1.5635692483070596,0.013908247134281806,1.3373657357483641
1.5626328450630578,0.014042766519940976,1.3354063498062427
1.5617051015711936,0.01417664356327696,1.3334659855821454
1.5607841561686973,0.014310131440086355,1.3315407260060967
1.559868165475631,0.014443485565092607,1.329626699564407
1.5589555246747469,0.014576931169191433,1.3277205400537455
1.5580449443560695,0.0147106511755199,1.3258195457484812
1.5571355256123907,0.014844774069696755,1.3239218345218249
1.5562267774785974,0.014979370062907657,1.3220263783422137
1.5553185051151484,0.015114466467441273,1.3201327682714994
1.5544106515031166,0.015250070458681108,1.3182408832505683
1.5535031951232654,0.015386184021470132,1.3163506763664923
1.552596071579677,0.015522815668146731,1.3144620115408117
1.5516890695660543,0.01565999633966823,1.3125744472722154
1.5507817784887021,0.015797787834883073,1.3106871283927923
1.5498736650402756,0.015936271730839016,1.308798946174022
1.5489642014894578,0.01607553008169148,1.3069088054631386
1.5480529823821036,0.01621562742364049,1.3050158670330991
1.5471400011249252,0.016356567610673292,1.3031201211938928
1.546226158583265,0.016498213573705477,1.3012234412856198
1.5453135178393744,0.016640244749104784,1.2993301078317756
1.5444048571929674,0.016782223439927944,1.2974458764369927
1.5435029401871763,0.016923707385382868,1.2955764618723449
1.5426101334938715,0.017064310215217288,1.2937267468309925
1.5417283557741837,0.017203710910787266,1.2919006780804347
1.5408591087959025,0.017341650362881232,1.290101333108567
1.5400035313638578,0.017477924146654424,1.2883310337466396
1.539162459981229,0.017612373988303433,1.2865914733691846
1.5383364809522222,0.01774488035587821,1.2848838260245707
1.5375259770793483,0.017875355705568467,1.2832088440780411
1.536731166952906,0.018003738736727056,1.2815669402681062
1.535952137622358,0.018129989563452915,1.2799582558662952
1.53518887285217,0.01825408547665828,1.2783827195310884
1.5344412778895693,0.018376017167959557,1.2768400988068747
1.5337091999699972,0.01849578556131181,1.275330042695376
1.5329925148776116,0.018613387716947087,1.2738522603000293
1.5322915263881838,0.01872875091337167,1.2724073439100538
1.5316077185357586,0.01884160731016991,1.2709983173350055
1.5309441374044712,0.018951428048136005,1.2696314183202817
1.5303047494413577,0.01905752666008748,1.2683147726126136
1.529693387450565,0.019159233182648963,1.267056222356911
1.5291132004899448,0.019255986970306282,1.2658621955816507
1.5285665619515303,0.019347354113736705,1.2647375201302218
1.5280550704393203,0.019433029324651813,1.263685428480964
1.5275796170650673,0.019512826424083134,1.2627076987772976
1.5271417911226184,0.01958644321038322,1.2618075466455552
1.5267501158184649,0.019652409668545846,1.2610024406989662
1.5264291461966484,0.019706544862676756,1.2603427876783433
1.5262179975472148,0.019742195345388312,1.2599088935439962
1.5261538300150312,0.019753035385874054,1.2597770430509836
1.5262581620275804,0.019735411633806495,1.259991425014359
1.5265373308980024,0.01968829052096289,1.260565116117248
1.5269878711140152,0.019612354282479323,1.2614911389615937
1.5276004400517544,0.01950932843238835,1.2627505147561846
1.5283646118350545,0.01938115981558372,1.2643220957726724
1.5292743452165785,0.019229091166302344,1.2661937981520774
1.5303307243783462,0.019053211050042217,1.2683682529399172
1.5315398521790864,0.018852825314945983,1.2708585003236577
1.5329083908510805,0.018627214611471453,1.2736788330802384
1.5344408895918464,0.018376080597326084,1.276839297722614
1.5361394445066383,0.018099596625525648,1.2803449859055116
1.538004153306226,0.01779832455706926,1.284196959467368
1.5400335143725001,0.01747314010178731,1.288393059869013
1.54222440483688,0.017125224893872925,1.2929278460798737
1.5445715927546886,0.016756128566938512,1.297791562166502
1.5470675239974014,0.016367780677396655,1.302969663744196
1.5497031881931542,0.01596233206985999,1.3084445790002008
1.5524695141426108,0.015541922963224604,1.3141985816722719
1.5553580497522237,0.015108572722225148,1.3202151950808299
1.5583604768988577,0.014664249698784219,1.3264781772554657
1.5614674484965505,0.014211034133233835,1.3329690813227988
1.5646677702982437,0.013751216904330229,1.3396655152778025
1.5679481333782639,0.013287309151792234,1.3465405389059013
1.5712925084297065,0.012822093729462048,1.353561342786819
1.5746818411943155,0.01235862653429104,1.360688546911403
1.5780955648081498,0.011899991431846911,1.3678793228361468
1.5815137924365126,0.011448989275408616,1.3750919869795395
1.5849183590412794,0.011008008888589974,1.3822882107929912
1.5882931214977931,0.01057900920613183,1.3894336860971408
1.5916241417978592,0.010163522228099006,1.3964985519576882
1.5948994663963403,0.009762708771177972,1.4034569687981389
1.5981082247235507,0.009377492591184705,1.4102852387457512
1.601239153972038,0.009008749208465238,1.4169586837463604
1.6042797833805513,0.008657400000783393,1.4234499035915058
1.607217479061445,0.008324288237361031,1.4297310012461661
1.6100412721477477,0.008009983988735958,1.4357775098819123
1.6127426079773135,0.007714728898114527,1.4415700396692617
1.6153146455672975,0.007438542637394901,1.4470928209730867
1.6177508290392617,0.007181395541505726,1.452330666122264
1.6200439202010497,0.006943317379576471,1.4572668996286793
1.6221859271574757,0.006724406088405259,1.461883206603579
1.6241679230880404,0.006524848391398524,1.4661592454915602
1.625979786722399,0.0063449484999083886,1.4700720921943011
1.6276108330818344,0.0061850705576990735,1.4735976100709505
1.6290503755234143,0.006045594866454604,1.4767116822346162
1.630287699974696,0.005926935372914676,1.479390178895737
1.6313133045739063,0.005829438128955599,1.481611667574705
1.6321212230363609,0.005753183162631438,1.483362480554049
1.6327099116321568,0.005697924655867234,1.4846386737709103
1.6330818013285704,0.005663148841417089,1.4854450803701236
1.6332433162608788,0.005648077344896979,1.4857953586556845
1.633204667118143,0.0056516820642854085,1.4857115373613352
1.632977748438814,0.005672868609480174,1.4852194359991748
1.6325733222876444,0.005710723021058719,1.4843425324700632
1.632000512416283,0.005764545649665569,1.4831008456251162
1.6312692709723773,0.005833608108383565,1.481516265082051
1.6303932599418747,0.005916864574322878,1.4796187698358163
1.6293903782705685,0.006012875818612843,1.477447530406559
1.6282804560188981,0.006120001193038241,1.4750458726604496
1.6270822094494943,0.0062366722816040035,1.4724546582740716
1.6258117180213443,0.006361534322210998,1.4697089807462067
1.6244823648173319,0.006493454197049333,1.4668380399561018
1.623105152539503,0.006631494713314114,1.4638658332612913
1.6216890478172596,0.006774886880467153,1.460811908967635
1.620241280574855,0.006923006592573371,1.457692022656688
1.6187675372825205,0.007075361735804795,1.4545185641683112
1.6172721611507574,0.007231578192977565,1.4513009989356391
1.615758446288623,0.007391375153491859,1.4480465101511149
1.6142289504929928,0.0075545368579691815,1.4447606785458815
1.6126857198384874,0.007720892041885582,1.44144797007603
1.6111304666753117,0.007890297105779766,1.4381121216177921
1.609564761992174,0.00806261657241988,1.4347565557233366
1.607990154179972,0.008237710506484815,1.4313846359092346
1.6064081282638791,0.008415439161247313,1.4279995795388032
1.6048199967728993,0.00859567572340127,1.4246042250647264
1.603226945527198,0.008778301981945236,1.4212011312443098
1.6016305473182613,0.008963149252510936,1.4177936741942478
1.6000337391259838,0.009149881293722698,1.414388127279646
1.5984413185744386,0.009337927567946326,1.4109947067726607
1.5968591271975205,0.009526570565244127,1.4076258176186565
1.5952927190805974,0.009715101237324629,1.4042932136761386
1.5937466888437153,0.009902903234408901,1.401006573090692
1.5922245733891867,0.010089471037327415,1.3977732988365055
1.5907288470945904,0.010274417003424154,1.3945985182955785
1.5892610054033873,0.010457467143589083,1.391485269941474
1.5878218009560172,0.010638436832399558,1.3884350119660602
1.5864115139110098,0.01081720044357204,1.385448200676661
1.585030141359617,0.0109936695295465,1.3825246949556287
1.5836775470739932,0.011167774881425101,1.3796640749729425
1.5823536326484324,0.01133944487003305,1.3768660046884775
1.581058433959551,0.011508592590507738,1.3741304351869605
1.5797920491153898,0.011675124736095312,1.3714574516886993
1.5785544990938853,0.011838959833752497,1.3688469792532474
1.577345655848744,0.01200003819392603,1.366298631773274
1.5761652096159962,0.012158326922063731,1.3638116440328545
1.575012616390369,0.012313827726012003,1.361384762195483
1.5738870860929117,0.01246657937949703,1.359016220186731
1.572787672691866,0.012616646217183492,1.3567039304265949
1.5717133996917634,0.012764101288066872,1.354445748176347
1.5706633360978839,0.01290901577145306,1.3522396309756237
1.5696366504085342,0.013051451120898543,1.3500837514621438
1.568632684737816,0.013191448185249026,1.3479766521180587
1.5676509901524291,0.013329021503889486,1.3459173182601647
1.5666912635244519,0.01346416740707172,1.3439050444469711
1.5657532452157,0.013596877971019123,1.3419392192684114
1.5648366569919334,0.01372714967043601,1.34001919503081
1.5639411540423962,0.01385499025631063,1.3381441873350477
1.5630662524710104,0.013980429329940543,1.3363131235879484
1.562211294302928,0.01410352374934664,1.3345245703461532
1.5613755127981548,0.014224348599458545,1.3327768705073455
1.5605581384145017,0.014342981995431912,1.331068365068274
1.559758490294925,0.014459491628845147,1.329397584089377
1.558976171212067,0.014573905861228018,1.3277636532555235
1.5582114203040718,0.01468616101370612,1.3261670289067062
1.557465290364976,0.01479607350550034,1.3246098654295986
1.5567393404121443,0.01490338335521713,1.3230953709757796
1.5560351305416042,0.015007828130767127,1.3216267525394614
1.55535395305821,0.015109183244608373,1.3202066558600403
1.5546967870849753,0.015207269590942814,1.3188370721149947
1.5540643060323922,0.015301953321078643,1.317519354816226
1.5534569078121483,0.015393142106078426,1.3162542839316727
1.5528747663049405,0.015480778045528413,1.3150421740299747
1.5523178838075566,0.015564830238004571,1.3138829841784927
1.5517861333016358,0.015645288719325818,1.3127764064007084
1.5512792930926507,0.015722159425588668,1.3117219380652176
1.5507970802380953,0.015795459238202716,1.3107189516015316
1.5503391743132284,0.015865212415334708,1.3097667439950855
1.549905222703,0.015931449788341805,1.3088645477966827
1.549494837087245,0.015994209289312743,1.3080115237964032
1.5491075549878413,0.01605354183414475,1.3072066811022367
1.5487426290672957,0.016109543711571597,1.3064484394231222
1.548398614906736,0.016162420252860275,1.305733773166415
1.548073157038673,0.016212519452811408,1.3050577680286997
1.547763341411098,0.016260278360807217,1.3044143540592958
1.5474662832058537,0.016306132569414586,1.3037975265721444
1.5471794361014461,0.016350468068814343,1.3032019877065721
1.5469006204411535,0.016393616334313476,1.3026232040738075
1.5466279658981372,0.016435862713925747,1.3020572870135247
1.5463598488253676,0.016477455763073197,1.3015008620019302
1.5460952477183865,0.016518551711889116,1.3009518057643132
1.54583559997725,0.016558925001696506,1.300413097501355
1.5455876995857794,0.016597514788130745,1.2998988265279479
1.545363979295561,0.016632376696164283,1.299434771228108
1.5451787035133553,0.016661273829437065,1.2990504987460985
1.545044161997437,0.016682272768209952,1.2987714739793919
1.5449699707013282,0.016693857683512656,1.2986176170430477
1.5449646430058421,0.016694689744266692,1.2986065687541923
1.545037586873992,0.01668329931654903,1.2987578383477576
1.5451993058293851,0.016658059360829185,1.2990932273858324
1.5454597533804708,0.016617448204037842,1.2996334258582218
1.5458273626890717,0.01656020659496987,1.3003960081849855
1.5463090539280142,0.016485341139273694,1.301395455321768
1.5469099181077577,0.016392176609269334,1.3026425034910605
1.5476329913127047,0.01628039187604296,1.3041436770420094
1.5484797299897493,0.016149945169414162,1.305902273358711
1.549450806078899,0.016000949749150443,1.3079200115919203
1.5505470994266692,0.015833521126920207,1.3101990940349593
1.5517702165996472,0.015647700058794133,1.312743288081617
1.5531207836480694,0.015443713917879718,1.3155543780938137
1.5545955831851217,0.015222401456018655,1.3186261951502154
1.5561874458298137,0.014985208432279448,1.321944360148472
1.5578879072858443,0.014733770392799448,1.3254917905799
1.5596890132420906,0.01446963547216284,1.3292524504442578
1.5615830942679023,0.014194294229998732,1.333210875503809
1.5635616555235325,0.013909335423812145,1.3373498444767682
1.5656146243516629,0.013616542091453278,1.3416487866511706
1.5677305285863397,0.013317850013645468,1.3460841310707428
1.569896786618579,0.013015291765233493,1.3506298919786088
1.5720997658927425,0.012710975271702,1.3552577715136744
1.5743253631803555,0.012406992581986201,1.3599383619241423
1.5765597676065854,0.012105310496119718,1.3646427423232543
1.5787897939602962,0.011807726674675972,1.3693431819139343
1.581003251669059,0.011515825541443732,1.3740139252380892
1.5831894037461143,0.01123092712787472,1.378632174539988
1.5853390587697662,0.010954087951104977,1.3831783032847067
1.5874443568999839,0.010686141815302756,1.3876354234508275
1.5894984300043835,0.010427754486045888,1.3919886831000963
1.5914951467036242,0.010179464788792707,1.3962247395874743
1.5934292675989654,0.00994167326294015,1.400332100836755
1.5952968421103546,0.009714602686447492,1.4043019821139548
1.597095531619352,0.009498270109514147,1.4081290100377166
1.5988251923595718,0.009292429770881218,1.41181248248972
