exergy_c_sun,exergy_c_rad,exergy_c_rad_in
0.0,0.3906797301995767,2.015335052924401
0.0,0.38708800546404604,2.0268823263164992
0.0,0.3836188670013845,2.0381177844776603
0.0,0.38027906701844855,2.049045143364539
0.0,0.3770725199148777,2.0596699373568743
0.0,0.3738899091821633,2.0698700853222296
0.0,0.37088043204292503,2.079648448640488
0.0,0.36824101005765786,2.0891338364739998
0.0,0.3658864628467532,2.0983210776694583
0.0,0.36377239489697755,2.107196666147569
0.0,0.3618660111898475,2.1157426107841104
0.0,0.36016944692458813,2.1239421790944286
0.0,0.35869533233458095,2.1317826006118774
0.0,0.3574247840051351,2.139254787650879
0.0,0.3563326789596677,2.1463520644301948
0.0,0.35540339503462054,2.153069134192494
0.0,0.3546249069524774,2.159402099643113
0.0,0.35396228726707407,2.165349021635906
0.0,0.3533763418709502,2.1709100999914814
0.0,0.352864896069682,2.1760877843429074
0.0,0.3524363609128379,2.1808872377644066
0.0,0.35209326895255266,2.185316448077724
0.0,0.35183721647245636,2.189385277665724
0.0,0.351456319381289,2.193104106299262
0.0,0.35068679394874613,2.196483695667998
0.0,0.34955681394009896,2.1995384893864167
0.0,0.34817548787492225,2.202293379642257
0.0,0.3465978560472927,2.2047873666430773
0.0,0.34486567158992826,2.2070680652370274
0.0,0.34347563291897787,2.209114123376602
0.0,0.34235466977873247,2.210966666879846
0.0,0.34098869876956317,2.212730183921422
0.0,0.3394329308507064,2.2144389173394283
0.0,0.33772051985371543,2.2161270473273014
0.0,0.3358778860995387,2.2178275245229844
0.0,0.33346816373109067,2.219637931869073
0.0,0.3306108562758902,2.221582150649991
0.0,0.32784529826835956,2.223608988166989
0.0,0.32514080612588975,2.2257272774602646
0.0,0.3224856595115463,2.227936635774147
0.0,0.3198718515129437,2.2302302422166997
0.0,0.31398885630463164,2.2334953002641105
0.0,0.305755204096921,2.237723660822999
0.0,0.29906946320144545,2.2419961971632616
0.0,0.2935750388659813,2.2462540761303122
0.0,0.2890922098756346,2.2503912352922217
0.0,0.28548806046233416,2.254271947032387
0.0,0.28194082845847573,2.257830530432125
0.0,0.2784603409724159,2.260948783545403
0.0,0.275758181950754,2.2634569289506232
0.0,0.2737396509681897,2.265269004562
14.347841380544306,0.2771782419453399,2.2663104065334863
34.71175889801463,0.2894823653565478,2.2665010513292416
47.363286046141205,0.32416290484397736,2.2620046970022707
58.75626427872909,0.3777235168371963,2.252473942658793
68.0718658491052,0.4299016182007801,2.2410947605025546
75.57058477198977,0.48092636497590163,2.227557273086821
82.4305540951327,0.5311314594531649,2.211957104414919
89.51793966524697,0.5813253128044592,2.1947030680100865
96.98264304769772,0.6006991111894793,2.1805614599880494
104.77417635569279,0.5932569877063616,2.169921207403294
112.73655991894258,0.5935906460332749,2.1588188429226127
119.49837033179065,0.5990205588708404,2.147317266682344
125.00791968547382,0.6078062030430814,2.135185687222826
130.5057806246559,0.6193372383044807,2.122018112523502
135.9796778555177,0.6325193418713806,2.107409877036118
141.41733527043687,0.6470312818120041,2.0910519359347846
146.80590129798804,0.663602913220792,2.072735745146071
150.8679662358286,0.6814606153247136,2.0523311652189697
153.608276937475,0.6996367735474629,2.0297688317661415
156.21111033274056,0.7180567909261342,2.005034519751973
158.67104688965955,0.7358477643685197,1.978173323560771
160.98319738944141,0.7530624154052894,1.9492887700935493
163.14331501406255,0.7707982745016264,1.9185237384774916
164.55699579334646,0.7886635237779496,1.8860339176882823
165.22465164512357,0.8061791210912416,1.8519734393997134
165.72291846380438,0.8233287953889286,1.816495402452317
165.96489868082722,0.8535266730373336,1.7787381392569594
165.96160672123312,0.8949427444819221,1.7389430991136552
165.80840085052705,0.9325084219884013,1.6983533998774467
166.27063841965193,0.9673592805603239,1.657216714137426
167.09076662080346,1.0002890834253435,1.6158377866640494
167.74522163434665,1.0315383810608674,1.5745421133788806
168.2302794276131,1.0618692187205168,1.5336216098700584
168.54228067679756,1.0912783134472372,1.4933091995260332
168.67733415241673,1.119012481812626,1.4537842603596018
166.96860133876112,1.1440450960945212,1.4151866480996103
163.522848009168,1.165050478715802,1.3776287008641037
159.94345374774028,1.182280767506474,1.3412083056850042
156.23511860226066,1.1946077030451043,1.3060259369996237
152.40382023228685,1.202505845985773,1.2721927553827381
148.45661252843084,1.2081715280723346,1.2398174058604856
142.64785908611375,1.2106668184438976,1.2089853101030472
135.2200420524744,1.2088608901660887,1.1797517168492937
127.82161884632781,1.203276620352143,1.152152456796304
120.42764088008089,1.1984633026717821,1.1258170746937355
113.0656251454171,1.1941542184530125,1.1008179692640263
105.79894086062554,1.1866118333934441,1.0776164808433275
96.64333017893239,1.1751745204686066,1.0562526271404142
85.79977409858317,1.1587409750355546,1.0367592929021592
75.26753079720892,1.1381261005234262,1.0191662597380582
65.04798714584753,1.1137856112750066,1.0035393457361417
55.116262715990196,1.0866634356652574,0.9899240179182025
45.48746767864753,1.0581801825543145,0.9783350085075356
37.30447058913436,1.0294966687060114,0.9687960844861719
30.73295519102066,1.0019531077305672,0.9613016094930669
24.43826538636157,0.9755464388066902,0.9558170171552325
17.621874262641033,0.9491818097609438,0.9522474810546928
9.953424846723408,0.9216055417282341,0.9504968511411701
0.0,0.893140300131106,0.9504854361637023
0.0,0.8668633756555988,0.9521210595597273
0.0,0.8452162223445502,0.9553393391577216
0.0,0.8275241048075576,0.9600784497245987
0.0,0.8137405143746731,0.9662041086223319
0.0,0.8027911774555412,0.9735484048321965
0.0,0.792779277410326,0.9819410393868924
0.0,0.7835903620174312,0.9911962447786253
0.0,0.7750812029263039,1.0011637579898331
0.0,0.7671376490489709,1.0117269729651903
0.0,0.7597447877892889,1.022763126665007
0.0,0.7527559712688913,1.0341975738139195
0.0,0.7459808997136095,1.046001976635748
0.0,0.7394016531520397,1.0581300371736917
0.0,0.7329921903228134,1.070546528645416
0.0,0.726730343848092,1.0832248491871395
0.0,0.7199046435046217,1.0961777050957213
0.0,0.7126003729860603,1.1093896591497703
0.0,0.7055597868560723,1.122813455244363
0.0,0.6987301648313774,1.1364352896447087
0.0,0.6920811271163188,1.1502406630625472
0.0,0.6855892470790813,1.1642149608797432
0.0,0.6765393042707235,1.1784888109180969
0.0,0.665321127682079,1.1930557442971104
0.0,0.6548664529342384,1.2077605756925607
0.0,0.6449999220418008,1.2225838519152676
0.0,0.6356281502721318,1.2374966053761836
0.0,0.6266802312266747,1.2524640568960843
0.0,0.6185752570401549,1.267452315016797
0.0,0.611244510837993,1.2824319559449335
0.0,0.6041667305362023,1.2973785620762426
0.0,0.597319731253853,1.312272566840749
0.0,0.5906835483665074,1.327098792828389
0.0,0.5842410740876227,1.3418456782225505
0.0,0.5775386617486548,1.3565044847707313
0.0,0.5705872286732079,1.3710686622534318
0.0,0.5638293648319094,1.3855333294952021
0.0,0.557250056206985,1.399894771777564
0.0,0.5508378383985847,1.4141500819890023
0.0,0.5445828769019204,1.4282970807738757
0.0,0.5407237600202001,1.4422016150633359
0.0,0.5389746867551177,1.4558595051861758
0.0,0.5369013754759018,1.4694052874035155
0.0,0.5346093752541551,1.482849574748352
0.0,0.5321503618906402,1.4962127429671293
0.0,0.5295626717386035,1.5095213771267022
0.0,0.5262672227735226,1.522849081898327
0.0,0.5223702754824534,1.5362206918978687
0.0,0.5185495711884175,1.5496088758752455
0.0,0.514783528667103,1.5630270033264078
0.0,0.5110651526971648,1.5764823418241296
0.0,0.5073898816305733,1.5899776742844338
0.0,0.5043489417460224,1.6034642444990213
0.0,0.5018576603585321,1.616940879630888
0.0,0.49926702297301745,1.6304573878545054
0.0,0.4966100634353842,1.6440169065516583
0.0,0.49390316093149594,1.6576257725152381
0.0,0.49115851978641656,1.671292362304327
0.0,0.48649403986958645,1.6852334259677222
0.0,0.4803614412590045,1.699460928031213
0.0,0.47494035093617903,1.7137686406922117
0.0,0.4700421526452639,1.728142275530563
0.0,0.46557270002781354,1.74254853696186
0.0,0.4614621734603081,1.7569420301820378
0.0,0.4573619961802966,1.7713317500435761
0.0,0.4532345004737889,1.7856790837052523
0.0,0.44934591979242744,1.7998965075749378
0.0,0.44566917025847747,1.8139572927202927
0.0,0.44218222315525807,1.8278403961954819
0.0,0.4388666400861997,1.8415295706072996
0.0,0.43600356317405814,1.8549551535589959
0.0,0.4335793266664688,1.868106985685351
0.0,0.43128864531139505,1.8810359360879347
0.0,0.42912382119755527,1.8937380799894197
0.0,0.4270781024381993,1.9062112707342456
0.0,0.4251456567210846,1.918454747037422
0.0,0.4201978385977602,1.9310672317100004
0.0,0.41286072488823505,1.944059914038247
0.0,0.4066496926416507,1.9568304602227453
0.0,0.4012893557840629,1.969350938504403
0.0,0.39663517128610676,1.9815663737263662
0.0,0.39257840023167223,1.9934054023461985
0.0,0.3890039630303998,2.0047982678560787
0.0,0.3858068554802728,2.015686433545806
0.0,0.38294736574441585,2.026024404532489
0.0,0.3804070347646584,2.0357799443565225
19.17447396233579,0.38589500845594765,2.0449331112397533
45.25607659736406,0.40468728419781935,2.0534518927904237
59.84026152857973,0.43228272984498284,2.060484068412614
73.31518920727513,0.46427536839711075,2.065589066992909
84.86595986456685,0.4976705394375993,2.068774927633341
94.09505614792185,0.5313468855075473,2.0693876779415272
102.17685755983392,0.5647871365948891,2.067050768100133
110.18098372173037,0.5981101277449032,2.0616591903117616
118.69229795137485,0.6197656754087663,2.0553148287192977
128.14115755512753,0.632438202577609,2.0481663810197093
137.66239046924952,0.6503530748888277,2.0383640506425067
146.7518318775998,0.6724902916621606,2.0260230301892372
155.12820557405848,0.6981213546282489,2.0111387661068827
163.43653623209408,0.7270385528580278,1.9936247124630737
171.6929401055129,0.7566421630389274,1.9733306976160272
179.9028560530912,0.7864741426351015,1.9502126819885073
188.06720509699076,0.8188868179945057,1.924334883214076
194.92143791903953,0.8531964680615778,1.8957414148161489
200.44881274164064,0.8884444740578739,1.8645097746887167
205.81675772046643,0.9246241172322099,1.8307503323992333
211.02383236303248,0.9605617886231025,1.7946675091016135
216.0608041047647,0.9964820429499133,1.7564491752188476
220.91149302423162,1.0340478975803622,1.7162561428411522
224.03864536938244,1.072309106645219,1.6743052588427236
225.55869556961298,1.1100519151475052,1.630802192914657
226.83169657084235,1.1473159498968342,1.5859488203711827
227.7139768177898,1.1964173986076905,1.5389465235802637
228.21465459665671,1.2552458164321405,1.4901328635610214
228.48118379478302,1.3098270365446774,1.4408218051353234
227.9805748424727,1.3606098390194064,1.3913111650449128
226.66556440683362,1.4074135995075072,1.3419291075172026
225.11408827170402,1.4505525121416671,1.2930078872498654
223.322428188822,1.491374581915604,1.244813138330553
221.29482379555958,1.5300124560427657,1.1976085144861437
219.0419580579752,1.5656071042079183,1.151646277249737
214.33525702621617,1.5966579991375434,1.1070945387041982
207.4092855168991,1.621197981644624,1.0640817680303827
200.36835308156446,1.6396443429442582,1.0227111469315588
193.23353191094068,1.6507429771151758,0.9831102497839607
186.0211958448997,1.6552667175361584,0.9453791399237321
178.7432690174393,1.6561707611361045,0.9095828970252033
169.72216721249,1.6524192173041037,0.8757876996144065
159.1075606885969,1.6427153092366311,0.8440241699703297
148.59996912098634,1.6277326351592516,0.8142988038094562
138.1601373753356,1.61550607968375,0.78621452769638
127.83407902385042,1.6044557690084058,0.7598181214756242
117.71797193630339,1.586842815283322,0.7355303507644811
106.409427972382,1.5630615307147586,0.713369211794645
92.88346801438792,1.531559773785627,0.6933653089964886
79.44989107983173,1.4933825105765772,0.6755555657393816
67.88322563950847,1.4505730664347816,0.6599784417161411
56.72530160752862,1.404677219407466,0.646675804979973
46.01002174474464,1.3574185207526905,0.6356818941317002
37.45437329883798,1.3106341980036342,0.6270018497601269
30.943000473905993,1.2662500274913249,0.6206052999498591
24.788017971093378,1.2242422257618455,0.6164327235098034
17.167235004622608,1.180440320518887,0.6143959077385954
9.11907748083172,1.1342927348870055,0.6143796666275363
0.0,1.089413653902063,0.6162617703133909
0.0,1.0481588839504805,0.6199396291098438
0.0,1.012693081928395,0.6253339074054304
0.0,0.9823031043188012,0.6323622712794356
0.0,0.9589653361331915,0.6409469741963117
0.0,0.9416153396718216,0.650931435840276
0.0,0.9260307013641479,0.6620983243407258
0.0,0.9118648011624678,0.674276607635921
0.0,0.8988370629842926,0.687318639338717
0.0,0.8867323346012437,0.7011009520512963
0.0,0.8761288609302823,0.7154997884943904
0.0,0.8667571492085949,0.7304299422124352
0.0,0.8576704047198577,0.7458444479828736
0.0,0.8488336635230477,0.7616894809550568
0.0,0.8402022879403471,0.7779239954388725
0.0,0.8317390491199513,0.7945170383825993
0.0,0.8226892287811506,0.8114693228096557
0.0,0.8131577813419885,0.8287633682180265
0.0,0.8039288788480285,0.8463590444114277
0.0,0.7949317999157609,0.8642412322889581
0.0,0.7861257639622932,0.8823943829647931
0.0,0.7774797094837985,0.900803013625959
0.0,0.7632655416563302,0.9196210437501152
0.0,0.7446400654447762,0.938845994127678
0.0,0.7279813060218467,0.9582952152716472
0.0,0.7127650283522726,0.9779327961383534
0.0,0.6987196594746689,0.9976980378522975
0.0,0.6856446440320453,1.0175147608533381
0.0,0.6740578990137739,1.0372761909896435
0.0,0.6637288335757928,1.0569152883719253
0.0,0.6538393325233807,1.0764096982408369
0.0,0.64436937993585,1.0957186279964404
0.0,0.6352871594835224,1.114813376242389
0.0,0.6265638589217626,1.1336747365727509
0.0,0.6170468922405696,1.152324938538853
0.0,0.6068508505009004,1.1707566929008628
0.0,0.5971625876121224,1.1889284043918986
0.0,0.5879100325886938,1.2068328229799068
0.0,0.5790492270586867,1.224461092883375
0.0,0.5705451579975552,1.2418036913532964
0.0,0.5643575098643242,1.258813887197038
0.0,0.5603497877855217,1.275484160833383
0.0,0.5564491434746252,1.2918493681083771
0.0,0.5526749168481904,1.307910071897498
0.0,0.5490324599732591,1.3236707314793776
0.0,0.5455243813593464,1.3391384843411565
0.0,0.5417742223661809,1.3543213692246485
0.0,0.5378531951658487,1.369227211916513
0.0,0.5341857942481039,1.3838628003660711
0.0,0.5307435746994315,1.3982327441009184
0.0,0.5275118375118844,1.4123388795827312
0.0,0.5244794156422113,1.4261811260426107
0.0,0.5219916405327432,1.4397589536483189
0.0,0.5199706344640881,1.4530722920544046
0.0,0.5180076134860747,1.4661222508130747
0.0,0.5161243662151893,1.4789122256582177
0.0,0.5143298704157931,1.491448460929687
0.0,0.5126302961473311,1.503739098722993
0.0,0.5074022689016527,1.516118241213295
0.0,0.4989962170329002,1.5286010911396428
0.0,0.4912491314225187,1.5408675881551754
0.0,0.48402032623934943,1.5529110170561753
0.0,0.477235595557451,1.5647120973651174
0.0,0.4708381528550823,1.5762435357138778
0.0,0.46515775372827634,1.587477770445867
0.0,0.4601463472756179,1.5983911932820953
0.0,0.4553975832438284,1.608964950719373
0.0,0.4508916812040679,1.619184922053405
0.0,0.4466106448800698,1.6290413294070538
0.0,0.4425387412042091,1.6385279961633785
0.0,0.43829435986102744,1.6476415696796443
0.0,0.4338773125933621,1.6563808870923487
0.0,0.42965039617942125,1.6647464483003898
0.0,0.42560004545001046,1.6727398972902805
0.0,0.4217155576562884,1.6803636485897886
0.0,0.4179875557466887,1.6876208035538562
0.0,0.41893194956247365,1.6943597319007668
0.0,0.4242621035485658,1.7005839250023074
0.0,0.42925400427804183,1.7064584120736261
0.0,0.43403715604840765,1.7120047841277228
0.0,0.43867565913779044,1.717259588321499
0.0,0.4432185119610132,1.7222687028144497
0.0,0.4478859409520895,1.7270250176751016
0.0,0.4526689324170197,1.7315686110839803
0.0,0.45737336278594576,1.7359869660656833
0.0,0.4620281117544522,1.7403100367031474
5.0924102000778095,0.46929969838849944,1.744563907868055
12.563345267080487,0.4810473210231739,1.7487649763129411
17.192146055917405,0.4801136482166918,1.7534259800063985
21.073720846579526,0.465890697700431,1.7584394762436437
23.78738782367025,0.4533831866851932,1.7630660409248708
27.51210607646576,0.4424805713321665,1.7670701753507871
34.03349434649796,0.43460947376918885,1.7702477646560333
41.04149172848977,0.42992112274121835,1.7724381446873438
46.98936525465661,0.43150461578139965,1.7738233320607295
53.248869120836424,0.4393390595229355,1.774246151787411
59.725993277424585,0.44948210736914007,1.7732071458213472
65.87765001912308,0.46151021066346215,1.770541694080792
71.73230172597862,0.47506636334062957,1.766112214639959
77.81380138711287,0.49017567430978476,1.7598086383096754
84.0888362977348,0.5071124230613273,1.751500959409658
90.53072723710964,0.5258595625805517,1.7411504713259678
99.36963139272281,0.5475495525886287,1.728800527786427
107.1862552312654,0.5719005951073918,1.7144574077633454
111.14145049517231,0.5962136831548303,1.6981275677326602
115.14720706818342,0.6199920411231467,1.6798094545491007
119.18562242118247,0.6432054518154312,1.6595713388753786
123.2384896401606,0.6661220098431805,1.6374944235621738
127.28544859226011,0.6896428529578047,1.6136760221713164
129.75569471119374,0.7129797512166651,1.588285020251516
130.72113590349971,0.7350788834407227,1.561481663921114
131.62118621816697,0.7559997736566076,1.533420722058245
132.41929101885532,0.7846204654492867,1.5039071359370748
133.11281752619522,0.8205061505601302,1.4731510603083144
133.72803768929649,0.8546289096941329,1.4417266548257894
133.4931148067881,0.8869327276735541,1.4098506783185705
132.39941459142372,0.9170052037322873,1.3777485952304727
131.22105668798253,0.9450690519779994,1.3456448096600953
129.95289052652515,0.9705508847916122,1.3137115769999075
128.59508114015898,0.9934389524821058,1.2821457567048675
127.15193008728436,1.014699593614585,1.2511591121820005
125.2560965722518,1.0342492325168189,1.220895062927057
122.84176027064638,1.0518812855511983,1.1914689750433498
120.3459468056921,1.0677850383781748,1.1629724668957873
117.77279390812382,1.0814866067837505,1.135513146291886
115.12334633939355,1.0933816328225676,1.1091487544682253
112.39644292804958,1.104546700963337,1.08389006395702
112.21280230359795,1.1171882676787164,1.059763452883853
112.32225498873603,1.1317552540390807,1.0367730565604532
109.14278863162754,1.1451419983726665,1.0148945017204865
105.79880385936855,1.1564554665180447,0.99362561847125
102.2972576788918,1.1646998725519184,0.9729225890572992
98.68547995147482,1.1690684859126852,0.9531976188144665
91.80962259086816,1.1684634279940056,0.9344673276024111
82.25820897148094,1.1610642455791995,0.9167945016524583
72.95485121295675,1.14790233990944,0.9002685828620965
63.89192609673169,1.1297056601711788,0.8850287894158152
55.03520907177362,1.1074794235729732,0.8712078979348029
46.39355459366062,1.0828507277989776,0.8589126885585306
38.51756577991222,1.0568677162950233,0.8482483099734258
31.749546454572023,1.0306792163662089,0.8392811714706377
25.434923194977895,1.0046822421362582,0.832041269137607
18.598293120729114,0.9789995900171853,0.8264985110808913
10.595617275075814,0.9523148037776044,0.822615674854329
0.0,0.9240865784255058,0.8203619326477485
0.0,0.8976918656188907,0.8196869212693988
0.0,0.8759094250517252,0.8205578765695956
0.0,0.8580805498702346,0.8229387764356516
0.0,0.844980737053317,0.8267226277298364
0.0,0.8354816738407091,0.8317623489970799
0.0,0.8267634267916361,0.8379013343106487
0.0,0.8187137899806888,0.8449688153216544
0.0,0.8111915170691655,0.852826414793003
0.0,0.8040855960663783,0.8613668078549377
0.0,0.7973046542209733,0.8704795267065182
0.0,0.7906905970385095,0.8800963798889999
0.0,0.7841256293986987,0.8901896483777018
0.0,0.7776023713872864,0.900717752382149
0.0,0.7711019392505315,0.9116497147956182
0.0,0.7646086440124552,0.9229627604542993
0.0,0.7580635313888477,0.9346678820529978
0.0,0.7515431205730035,0.9467525068724302
0.0,0.7451391999800423,0.9591771020090432
0.0,0.7388029090491885,0.9719302775518395
0.0,0.732508906896535,0.9849997638082536
0.0,0.7262388366336712,0.9983729787265578
0.0,0.7163362528102761,1.0122227069750858
0.0,0.7040017384937796,1.0265455820808143
0.0,0.693610880911091,1.0411415399260548
0.0,0.6845961771238409,1.055970076228239
0.0,0.676676345551051,1.0709603983397216
0.0,0.6696483977341464,1.086023234787404
0.0,0.6621446257933278,1.1011044545911146
0.0,0.6541835806370943,1.1161298235117605
0.0,0.6469823584383819,1.1310030472684485
0.0,0.6404186117977644,1.1456706367878724
0.0,0.6344111051838395,1.160086516213624
0.0,0.6288965220022986,1.174211439143247
0.0,0.6244856053765913,1.1879773589227265
0.0,0.6210585880006118,1.201358241722713
0.0,0.6178784420248267,1.2143717557471514
0.0,0.6149617717430688,1.2270066389623528
0.0,0.6123111421920459,1.2392580084043405
0.0,0.6099278100647044,1.2511255134578716
0.0,0.6094320509770802,1.2624956846752133
0.0,0.6101490044784709,1.2733689822769398
0.0,0.6099715877689738,1.2838697357131446
0.0,0.6091525842923972,1.294024199630842
0.0,0.6078160653711733,1.3038805444437593
0.0,0.6060561807246007,1.3135014336335766
0.0,0.602852149955281,1.3229909622405096
0.0,0.5984164940671775,1.3324071333162961
0.0,0.5939909502495464,1.3417578208683345
0.0,0.5895552437936541,1.3510798332323832
0.0,0.5851104243316991,1.3603983412276215
0.0,0.5806593382446621,1.3697294980899937
0.0,0.5768046717459172,1.379042104111715
0.0,0.5734138396020916,1.3883436516235408
0.0,0.5697987031531299,1.3976838898827082
0.0,0.5660150495749136,1.407072872223013
0.0,0.5620921264906987,1.416524346601914
0.0,0.5580524653950737,1.4260543542677309
0.0,0.5519511740042671,1.435898459348676
0.0,0.5441044950588404,1.4460747059353194
0.0,0.5366821616032798,1.4563731999484617
0.0,0.5295811466607484,1.4667927428872418
0.0,0.5227532991906746,1.4773198539626875
0.0,0.5161628124522034,1.4879325171325064
0.0,0.5095345082703062,1.4986526994767653
