entropy_if_BL,entropy_gen_BL,entropy_of_B
1.2327985007522444,0.0010848706514309657,1.1776308145541254
1.2442572094253876,0.0010674502349326488,1.1896253916109094
1.2554985538280579,0.0010532995312983891,1.2013577134951772
1.267316124444231,0.0010393493307636118,1.2136824806051574
1.2796335056364345,0.0010256366149996902,1.226536697573267
1.2916616261939944,0.001014811758896298,1.2390605846991654
1.303451266608518,0.001006519123550152,1.2513090754194576
1.3182983762474905,0.05372894791509789,1.319044983888393
1.3311616435218794,0.12847635359123155,1.4074009544001667
1.3056864318221049,0.1751765963852886,1.4264481703357885
1.2499819660819356,0.21774459282174827,1.409121819337025
1.198301912653021,0.25284402497852165,1.3887900493494012
1.1509057689556115,0.28138566695760125,1.3669247768289892
1.1080650875087659,0.307692853239076,1.347233269236133
1.0692251577254213,0.33497263678056116,1.3325521933367481
1.064497892532364,0.3629657510094373,1.3545406920079217
1.0890884651205583,0.39133679978978325,1.408594477189724
1.1099945244752893,0.4202861137214013,1.4593195424079812
1.1280780907740255,0.44472279537367715,1.5027032725131488
1.1441166864489163,0.4644693136939061,1.5390453237163717
1.158916665683313,0.4841244890639114,1.5739707436740054
1.172205494180351,0.5036394366724022,1.6072287009949804
1.1841870390385445,0.5229684025483118,1.638977421169115
1.1953867807002885,0.5420676501055279,1.6696621784940306
1.2056103884464475,0.5562467493160335,1.6945069554904242
1.215254066529537,0.5655411900715502,1.7138082938142467
1.2248848684682958,0.5743061925843246,1.732569517481584
1.2349273712898177,0.5825210840636875,1.751241950862729
1.245305085196462,0.5901706250861037,1.7697417082983562
1.25548350941002,0.5972458126746736,1.7874627704292432
1.265320304027103,0.6015850802878822,1.8021257680082998
1.2749766527473287,0.6032001117755307,1.8138846663439585
1.284730334164593,0.6041946209294152,1.825134034899178
1.282715745888781,0.6046519177957456,1.823358043511115
1.2694798613938283,0.6046074806258358,1.8093086221952936
1.2573969397054419,0.6040060709603,1.7959559604201059
1.2459068209329196,0.6056239165894761,1.7850300091946854
1.2347508844319044,0.6085294803302699,1.7762327972477652
1.2240420864362127,0.6108276141342373,1.7673198083453987
1.2132808372596873,0.6125081507992896,1.75774001565195
1.2024737935313876,0.6135584012668226,1.747495315988278
1.1921557475425366,0.6139621416852239,1.7371278711679103
1.182064835179004,0.6076909832871247,1.7205152715425256
1.172714704074545,0.5951319847786929,1.6982658784387992
1.1647303926196475,0.5820841178261015,1.6769504672951223
1.158518459749394,0.5685607234067683,1.657047750657146
1.1539257096048607,0.5545855260520719,1.6384229745917716
1.150245961294571,0.540192320714061,1.62032489643233
1.147398115299993,0.5190793850481679,1.5967071727710942
1.145899627497367,0.4921233761119686,1.5683423211338152
1.1461356989012559,0.4652759400186795,1.5418731045145928
1.1445204315166684,0.43862156279279707,1.5135955549388378
1.141069631597393,0.4122297442549658,1.483628670906628
1.1390476356507924,0.3861481133119463,1.4554506197730828
1.1378315829958543,0.3532097783506791,1.421476266463027
1.1377864018660342,0.31412811369500127,1.3824079008021948
1.1394011367657637,0.27612344007612954,1.3461583780605964
1.1431939499149006,0.23919657540535988,1.3132243975740292
1.1487019891306578,0.20326555570218968,1.2830928072747891
1.1545887582198406,0.16839959428799514,1.2544271622179686
1.161368256858185,0.13874038095490546,1.2321003363479541
1.1686685781247466,0.11489829217505876,1.2159858044424021
1.1754301133383998,0.09204567846855582,1.200260659743131
1.1801076226421157,0.067288466701538,1.1802953730520833
1.1826691677814232,0.039420137339199426,1.155076602245962
1.185475358982271,0.0032388515311031012,1.132848475926313
1.1906134069490968,0.003144892374721766,1.127376937033715
1.1966370936384632,0.0030676570995174677,1.1336301161994795
1.2012968789579717,0.0030047170134317805,1.1384532249127939
1.2028258501254054,0.002956010828993182,1.1400400419174574
1.2016104949920186,0.0029176492002745457,1.1387858419079855
1.2001109973412816,0.0028826590294297053,1.137232053767355
1.1983607796335742,0.0028506288559416644,1.1354135825894311
1.1964046918241857,0.002821041684900105,1.1333774822398395
1.194278776946985,0.0027934854004332253,1.131161589691949
1.1915728401707169,0.0027679926688743564,1.128350563569105
1.1883394771194415,0.002744029786818158,1.1249992624250185
1.1850603561757576,0.0027208202779743216,1.1215977421454595
1.181740603254483,0.0026982999841329795,1.1181514090223974
1.1783884240236504,0.002676374953255366,1.1146689376417236
1.1750108121980447,0.0026549651798268045,1.111157731127081
1.1721078309552,0.002631390716434804,1.1081553427770794
1.169650934774921,0.002605962234361164,1.105631852622284
1.167127309548706,0.00258147370030882,1.1030363014344835
1.1645548921648412,0.0025577335055751724,1.1003876676962463
1.1619437126663903,0.0025346314855019918,1.0976965671950398
1.159301439967094,0.0025120827373890007,1.0949711242820215
1.158612668011334,0.0024798312820724184,1.094347609123241
1.159747517500484,0.0024393075258738,1.095689018928478
1.160637960261255,0.002401563912722591,1.0967707346897413
1.1613452956966006,0.002365959242068108,1.0976576707061785
1.161901098910326,0.0023321524500903757,1.0983832304661392
1.1623292935830596,0.0022998846335311324,1.0989727280377624
1.1626049126378284,0.002270695345512958,1.0993763702800203
1.1627470349631255,0.0022443345358472296,1.0996145991450823
1.1628127963060453,0.002218889871590386,1.0997715584771997
1.1628095146768926,0.0021942805286984126,1.0998549809838563
1.1627438313835285,0.002170433762140391,1.0998718883195417
1.1626214185363442,0.0021472872554522127,1.099828278065221
1.1624878527743734,0.0021231738070534457,1.0997950993180552
1.1623424585465159,0.002098132850425475,1.0997713888750198
1.162144640087956,0.0020737915705213365,1.0996911634562587
1.1618993656413479,0.0020500952463314184,1.0995596965480228
1.1616102619770383,0.002027002165220183,1.0993808360733206
1.1612803814108807,0.0020044765728553606,1.0991578209568877
1.159381366791264,0.0019909438557400515,1.0972207759951742
1.1560223016156876,0.001985356613887532,1.0936856863867568
1.1528095944658685,0.0019785696974206376,1.090305802173198
1.1496988806383863,0.0019709706912807955,1.087033852037669
1.1466685966332073,0.00196274914482486,1.08384688367966
1.143702743218974,0.0019540457122669175,1.0807278700148104
1.1412877686625276,0.001942662321053978,1.0782023058923487
1.1393805886214428,0.0019289892004521916,1.0762244324075871
1.1374530278464017,0.0019155876290669284,1.0742243037197339
1.1355141512589892,0.0019023781547195236,1.0722116071281032
1.1335667599979682,0.0018893351301189085,1.0701893367619306
1.1316126296333215,0.0018764418699355524,1.0681593920214456
1.1291544397792415,0.0018659433639439708,1.065584209065768
1.1262270446903275,0.0018575281219895704,1.062500857686576
1.1233526478258828,0.0018487377034826459,1.059473491557024
1.1205168387842304,0.0018396939959943847,1.0564867194548309
1.1177125120234441,0.0018304573739701508,1.0535329641045723
1.1149343574108337,0.0018210728371503165,1.0506065652517054
1.1150666295461444,0.001804335799238151,1.050726178462247
1.1178988274842685,0.0017819213252675678,1.0536755395216713
1.1204112434401243,0.0017621383950883185,1.056283156332925
1.122691024701469,0.0017442885337981774,1.0586420723033036
1.1247825553371995,0.0017280233832339747,1.060799448493305
1.1267190532972025,0.0017130846346554362,1.0627905917353129
1.128510100631746,0.0016981262234416954,1.06464681205975
1.1301692664095226,0.0016830096564195655,1.0663846881474284
1.1317235653677327,0.0016687766271073067,1.0680104214995063
1.1331850088199396,0.001655326867370846,1.069536816127569
1.1345634244988085,0.0016425788378724296,1.0709743419355546
1.135867086866754,0.001630464297533869,1.0723318117325729
1.1371187368723537,0.0016200782653936205,1.0736123215098403
1.1383332458608142,0.0016113697915691495,1.0748280159445518
1.1395029725007622,0.0016031545221127964,1.0759943665547185
1.140632364107094,0.0015954041126407853,1.0771160353632165
1.1417254022553056,0.0015880937154901902,1.078197191393081
1.142785624126585,0.0015812018845972463,1.07924153164866
1.1479623171586515,0.0015626062360696406,1.0846254236710198
1.1569008799910703,0.0015346556077994056,1.09401362724497
1.1652661660070303,0.0015109131844133537,1.1027859744676007
1.173176572769224,0.0014903507379557285,1.1110705570426285
1.1806959201413616,0.0014724275500180297,1.1189360686408323
1.1878730065726533,0.0014567366964903265,1.1264350544862822
1.1943869141241064,0.001442848439515593,1.133257523634577
1.2003246249528174,0.0014303711390500431,1.139480409184352
1.2060888880362577,0.0014191557978237208,1.145514971321305
1.211687999976405,0.0014091324022768642,1.1513700778366474
1.222535349470189,0.07242569275494488,1.233164154813513
1.233258015881072,0.1689939754429703,1.3410082709297662
1.2321639569397358,0.22305265253225698,1.3922177380444867
1.2227026790119575,0.27310555090013783,1.430811674202163
1.2102018627754736,0.31606404345820843,1.4595710267747979
1.1961231764295068,0.35044652688141253,1.4789529012396394
1.1816926862171233,0.3805950905590992,1.4935298739078373
1.1669039097701437,0.41047030389480127,1.5073488281083005
1.1655578000958764,0.44176018621456453,1.537442733942545
1.1773272655023543,0.4759696756891708,1.5838040520530225
1.1877119791232162,0.510347740769221,1.6289162734001768
1.1968027196146447,0.5430326803459831,1.670787647820393
1.2046903329421297,0.5729962380168662,1.7087070292226858
1.211871430364719,0.6026194241111733,1.745514091826615
1.2177244174630828,0.6319728163758198,1.780794907020595
1.222357821156304,0.6610786799441192,1.8146925446327613
1.2265155154377925,0.689931848835669,1.8478258967785803
1.2299833051435332,0.713919716973657,1.8754530344473705
1.2330872804494017,0.733001755586415,1.8977467616335115
1.2363048665712875,0.7514452770111718,1.9195194336087722
1.240564226122164,0.7692206621771597,1.9417331860551523
1.2457717901937928,0.7862969974559488,1.9642566172816478
1.250862291086754,0.8026479690982291,1.9859257898933618
1.2558431228136029,0.8127238262567938,2.0014758011586338
1.2611165468704,0.8169715173355937,2.0112540336550393
1.266999760024413,0.8203142879306958,2.0207543263064167
1.2630381579852767,0.8228267225607387,2.0190505880792937
1.249916043993935,0.8245415034606141,2.006946478449062
1.2384537610837552,0.825398745802183,1.995740246937189
1.2280732898197058,0.8234871981382121,1.9828401811780738
1.2187380392253464,0.8186395477614543,1.968209808986653
1.2106153846249013,0.8129337667163462,1.9539982559267939
1.2029947911794134,0.8063863796887913,1.939465991409401
1.195804028107473,0.7990133079394078,1.924551481992036
1.189523038814361,0.7908262231355333,1.9097773727820369
1.183966567015748,0.7738339496205002,1.8873114602294188
1.1796280263281305,0.7488776838281908,1.8578487021976797
1.176920825194191,0.7235027515577093,1.8296653050469192
1.1761523086036025,0.6977596666239022,1.8031828344760124
1.177098437547526,0.6717124644324834,1.7782315827454733
1.178972068816015,0.6454362782775507,1.754014678137247
1.1814360619066069,0.6129277053998359,1.7243393593770242
1.1848563211595617,0.5747239041753075,1.6898553809098276
1.1897033908251318,0.5369110141391908,1.6572434259932487
1.1871013481927135,0.4996299548599185,1.6174754949369723
1.177498769733634,0.46298322379632967,1.5711170782930506
1.1697653376728139,0.4270163680075881,1.5273737877524474
1.1630516284608483,0.3867094087560548,1.4803486673403488
1.1565194273891608,0.33837479719800573,1.4249473864998252
1.1520865799221245,0.2902839972161321,1.373188478313197
1.1503004831229406,0.24881293832689946,1.3302100904984995
1.1494435999638462,0.20874397639621542,1.2896560584013077
1.149338365859667,0.17020790034016114,1.25143328234998
1.150350636835773,0.13938815508407973,1.2218779745558774
1.1519672951404916,0.11589187910910254,1.2004406922629598
1.1532465304548771,0.0936563120292426,1.1799000980700387
1.1524413827498252,0.06610385321454888,1.1510616503050717
1.151819035055103,0.036965733089567285,1.1225865419592906
1.1523080985169138,0.003930181837725027,1.101389018631325
1.1538517586744703,0.00378385325574013,1.091883469666223
1.1565490969927832,0.0036582428679793923,1.0948731410693155
1.1577814379736047,0.0035508140048274286,1.096338978718749
1.157909408492922,0.003468542675226301,1.0965284642498088
1.157212648189951,0.003407637165192515,1.095721131012609
1.1559690001219707,0.0033530576676532925,1.0943470130675896
1.1542772166900217,0.0033035587398332323,1.0925085984083218
1.152219872310762,0.0032581316283979795,1.0902916032965626
1.1498612366821463,0.0032160026642533094,1.0877628106995327
1.1466832946971774,0.0031793716980656195,1.0843692674705583
1.1427638575381591,0.0031472663369956247,1.0801961719133535
1.138739599962842,0.003116157459318848,1.0759159176402369
1.134620877869903,0.0030859197655951813,1.0715393093707957
1.1304227901597976,0.003056392462496716,1.0670820735147617
1.1261582742768466,0.00302744133385083,1.0625576984522245
1.1224329262603165,0.0029962277293313325,1.058610076455991
1.1192174154011743,0.0029631330284849724,1.0552043958079285
1.115893401820109,0.0029311052004303293,1.051687488368352
1.1124878123257858,0.00289988800698864,1.048087401122851
1.1090157439344501,0.0028693339317904672,1.044419876555413
1.1054888021560296,0.0028393306289922343,1.0406970154908746
1.107350362496998,0.002788439279044041,1.042653399680801
1.1140925477399062,0.0027208918075994387,1.0497813709717276
1.119972940850972,0.0026605072855983435,1.0560122906483258
1.1252246162905424,0.0026053734016349183,1.061588816853317
1.1299675336654058,0.002554500171738119,1.0666354678743253
1.1342909032757325,0.0025071565738442095,1.0712449009094316
1.1376656320202847,0.0024653138641162107,1.0748553156821665
1.140202580249588,0.002428128163803888,1.0775776625086468
1.1425695033271195,0.0023925327774228728,1.0801220064103627
1.1447749750998515,0.00235845560886665,1.0824970525824167
1.1468332999913715,0.0023257812904394016,1.084717578286177
1.1487574991972063,0.0022944053424049904,1.0867970401557188
1.151174888900342,0.002260038063329621,1.089424966079888
1.154033589586295,0.002223100468910707,1.0925510233969826
1.1566909933633267,0.0021880098474383897,1.0954648319728892
1.1591800346481267,0.0021545030969810125,1.0982008458875157
1.161520585949309,0.002122419965394252,1.1007797766404095
1.1637284472428235,0.0020916328769042445,1.1032180860794079
1.1654872729691657,0.0020693913458326376,1.1050882262244948
1.1668547151817714,0.0020551981947020785,1.10644572024623
1.1681943861036248,0.0020413909268405697,1.1077731691404817
1.1694983589700612,0.002028040793278174,1.109062024218217
1.170765411369685,0.0020151677738053193,1.1103108494027472
1.1719956865805359,0.0020027817953595295,1.1115196432975218
1.173584842949333,0.00198950078597043,1.1131081948073318
1.1755121028039532,0.0019755856571748347,1.1150522034888248
1.1773695335058083,0.0019625955333345316,1.1169194241734228
1.1791733289635267,0.0019504265622567456,1.1187267818992397
1.180933324044526,0.001939025317080994,1.120484427083083
1.18265762473724,0.0019283513045243385,1.1222006977993662
1.183945154516272,0.0019196750494615135,1.1234506326559337
1.1848188993716797,0.0019127115485160493,1.1242620846107234
1.1857054246924204,0.0019059579817970495,1.1250846729401465
1.186596915500101,0.0018994946925664819,1.1259098829202645
1.1874909623301806,0.001893354943551604,1.1267350079908702
1.1883864328150282,0.001887561691858845,1.1275586943666516
1.1911349072441273,0.0018683688443400638,1.1304617980023757
1.1955959283134894,0.0018370776512946164,1.1353039267615108
1.1998301353588572,0.0018082235443913454,1.1399013958350193
1.203886548345244,0.0017812874275070362,1.144307008202973
1.2077900610349883,0.0017559952002849822,1.1485475561413714
1.2115596680142928,0.001732137047199788,1.1526434839681725
1.2151703810284689,0.0017109250711844646,1.1565472183867966
1.2186369020312342,0.0016921811060977032,1.1602745662453755
1.2220097066779416,0.0016744097187014555,1.1639004762811318
1.2252952421938608,0.0016575376572155792,1.1674318869918678
1.2284994377713165,0.0016414982812829914,1.1708751819684802
1.2316274820772355,0.0016262333163223118,1.1742359486544027
1.2347236114749585,0.001610340258513925,1.177582713825149
1.2377885085552864,0.0015938187623964076,1.1809162234426296
1.2407837155163015,0.0015780016387087366,1.1841742300630251
1.2437138196687183,0.001562838687046766,1.1873616794041062
1.2465823455651708,0.0015482902529831606,1.1904823706867682
1.249392364263441,0.0015343215774862395,1.1935396147882082
1.2500129279665444,0.0015376470896035002,1.1940949436717947
1.248583504092875,0.001557210877403435,1.1922963846687016
1.2473370358821028,0.001575533141046217,1.1906902717399899
1.2462220813148974,0.0015930892128772534,1.1892207060811524
1.245214176104881,0.0016101143664444503,1.1878609094278112
1.2442948551607533,0.001626788445443249,1.1865906655064589
1.2432620072696583,0.0016439700521289188,1.1851909387390593
1.2421055796010059,0.0016616277229219779,1.1836565656780558
1.2410118868892417,0.001678999159788109,1.1821857267832008
1.2399692175464614,0.0016961903328703847,1.1807656839208693
1.2436384775110976,0.02041931123805896,1.20266534889877
1.2475525938386456,0.047894229739388665,1.2331348913359446
1.2521842474085731,0.06487018336839166,1.2550419181605292
1.2606629194740184,0.07902269666799948,1.2788733084400847
1.2671911104118037,0.08888356773436776,1.2964111435506256
1.2736274637483296,0.10244466018432588,1.3173489673424235
1.2812060229834452,0.12624522963196466,1.3499074204319836
1.287570034986204,0.15181262140104693,1.3825438151796654
1.2943860804597551,0.173464544564931,1.4115502118550056
1.3030551849888583,0.1962109024407834,1.4431669438687884
1.3107735757005865,0.21971875996273382,1.4744920394422905
1.3171946804904504,0.24200332049169734,1.5031343122810987
1.3226200009750544,0.26317036205674443,1.5297511477021382
1.3275955229736562,0.2851305491540197,1.5566700317371236
1.3316258257780744,0.3077708539442013,1.5832712540898883
1.33473642924191,0.33099449945361764,1.6094890455846516
1.3390960058024401,0.36289533030984783,1.6460690908290423
1.3417565662224953,0.3910420557386215,1.6761355955468558
1.3416130769310306,0.40514018918900346,1.6898796483780507
1.3419582434460846,0.4193957219272066,1.7043072169698548
1.3430031962659295,0.4337302610551006,1.7195697323040349
1.3446163803841065,0.44807743115452053,1.7354604391374386
1.3462083683689456,0.4623795192673396,1.7512887343578456
1.347341635902135,0.4709635392560614,1.7611326910492295
1.3483727585392868,0.47410049512916935,1.76529815156315
1.3499670823727747,0.4769919322288932,1.769819705137857
1.3465415859091319,0.4796539948422071,1.7686719290524342
1.3381997940480814,0.4820780119742837,1.7620451590135864
1.330554758312201,0.4842119147266775,1.7558754239474799
1.3231564415766899,0.4832800582652142,1.746920191693342
1.3161635564399832,0.47925377835950755,1.7353396877951732
1.3099986194046236,0.47491945167825317,1.7243194782836824
1.3038344181765462,0.4702709820808792,1.7130446297518138
1.2976298832092588,0.46530886927339704,1.701487752893663
1.292093471594066,0.4600381539156459,1.6903183718727046
1.2869108278421888,0.453140817383454,1.6777811983166304
1.2821928957265714,0.44438178463485506,1.6639946486009976
1.2782863475087332,0.4353306986162434,1.6507508530268766
1.2760176501998532,0.42598828176544634,1.6389077167760437
